station_complex_id,year,dow,hora,share,total_anual
311,2021,0,6,0.00066381,2711610
311,2021,0,7,0.00136598,2711610
311,2021,0,8,0.00221676,2711610
311,2021,0,9,0.00285845,2711610
311,2021,0,10,0.00404151,2711610
311,2021,0,11,0.00541044,2711610
311,2021,0,12,0.00630511,2711610
311,2021,0,13,0.00660530,2711610
311,2021,0,14,0.00686234,2711610
311,2021,0,15,0.00739745,2711610
311,2021,0,16,0.00724330,2711610
311,2021,0,17,0.00709873,2711610
311,2021,0,18,0.00625459,2711610
311,2021,0,19,0.00502838,2711610
311,2021,0,20,0.00434686,2711610
311,2021,0,21,0.00392940,2711610
311,2021,0,22,0.00315200,2711610
311,2021,0,23,0.00213268,2711610
311,2021,1,0,0.00090168,2711610
311,2021,1,1,0.00036178,2711610
311,2021,1,2,0.00011985,2711610
311,2021,1,3,0.00008187,2711610
311,2021,1,4,0.00016227,2711610
311,2021,1,5,0.00067967,2711610
311,2021,1,6,0.00219169,2711610
311,2021,1,7,0.00726063,2711610
311,2021,1,8,0.01159828,2711610
311,2021,1,9,0.00724035,2711610
311,2021,1,10,0.00598427,2711610
311,2021,1,11,0.00578328,2711610
311,2021,1,12,0.00682842,2711610
311,2021,1,13,0.00740409,2711610
311,2021,1,14,0.00934648,2711610
311,2021,1,15,0.01435457,2711610
311,2021,1,16,0.01654183,2711610
311,2021,1,17,0.01421812,2711610
311,2021,1,18,0.01105911,2711610
311,2021,1,19,0.00737237,2711610
311,2021,1,20,0.00545986,2711610
311,2021,1,21,0.00447741,2711610
311,2021,1,22,0.00378189,2711610
311,2021,1,23,0.00252617,2711610
311,2021,2,0,0.00109234,2711610
311,2021,2,1,0.00028986,2711610
311,2021,2,2,0.00010252,2711610
311,2021,2,3,0.00007781,2711610
311,2021,2,4,0.00017812,2711610
311,2021,2,5,0.00071950,2711610
311,2021,2,6,0.00246754,2711610
311,2021,2,7,0.00807306,2711610
311,2021,2,8,0.01330022,2711610
311,2021,2,9,0.00869889,2711610
311,2021,2,10,0.00689664,2711610
311,2021,2,11,0.00637629,2711610
311,2021,2,12,0.00745572,2711610
311,2021,2,13,0.00820804,2711610
311,2021,2,14,0.01049967,2711610
311,2021,2,15,0.01547088,2711610
311,2021,2,16,0.01787499,2711610
311,2021,2,17,0.01581459,2711610
311,2021,2,18,0.01276806,2711610
311,2021,2,19,0.00813871,2711610
311,2021,2,20,0.00609785,2711610
311,2021,2,21,0.00487902,2711610
311,2021,2,22,0.00418460,2711610
311,2021,2,23,0.00297867,2711610
311,2021,3,0,0.00111520,2711610
311,2021,3,1,0.00032379,2711610
311,2021,3,2,0.00009625,2711610
311,2021,3,3,0.00007081,2711610
311,2021,3,4,0.00018218,2711610
311,2021,3,5,0.00072872,2711610
311,2021,3,6,0.00244062,2711610
311,2021,3,7,0.00821947,2711610
311,2021,3,8,0.01344072,2711610
311,2021,3,9,0.00883424,2711610
311,2021,3,10,0.00682399,2711610
311,2021,3,11,0.00676572,2711610
311,2021,3,12,0.00811289,2711610
311,2021,3,13,0.00854806,2711610
311,2021,3,14,0.01073163,2711610
311,2021,3,15,0.01585552,2711610
311,2021,3,16,0.01817887,2711610
311,2021,3,17,0.01602295,2711610
311,2021,3,18,0.01323531,2711610
311,2021,3,19,0.00849975,2711610
311,2021,3,20,0.00601266,2711610
311,2021,3,21,0.00476433,2711610
311,2021,3,22,0.00432916,2711610
311,2021,3,23,0.00289496,2711610
311,2021,4,0,0.00115393,2711610
311,2021,4,1,0.00034813,2711610
311,2021,4,2,0.00011654,2711610
311,2021,4,3,0.00007818,2711610
311,2021,4,4,0.00016411,2711610
311,2021,4,5,0.00067893,2711610
311,2021,4,6,0.00230195,2711610
311,2021,4,7,0.00768953,2711610
311,2021,4,8,0.01243542,2711610
311,2021,4,9,0.00861886,2711610
311,2021,4,10,0.00685534,2711610
311,2021,4,11,0.00693020,2711610
311,2021,4,12,0.00787318,2711610
311,2021,4,13,0.00845955,2711610
311,2021,4,14,0.01037022,2711610
311,2021,4,15,0.01558189,2711610
311,2021,4,16,0.01789822,2711610
311,2021,4,17,0.01600599,2711610
311,2021,4,18,0.01312136,2711610
311,2021,4,19,0.00858678,2711610
311,2021,4,20,0.00617972,2711610
311,2021,4,21,0.00507521,2711610
311,2021,4,22,0.00439813,2711610
311,2021,4,23,0.00306165,2711610
311,2021,5,0,0.00130845,2711610
311,2021,5,1,0.00047168,2711610
311,2021,5,2,0.00015784,2711610
311,2021,5,3,0.00010068,2711610
311,2021,5,4,0.00018476,2711610
311,2021,5,5,0.00067930,2711610
311,2021,5,6,0.00204675,2711610
311,2021,5,7,0.00683321,2711610
311,2021,5,8,0.01018694,2711610
311,2021,5,9,0.00719978,2711610
311,2021,5,10,0.00653781,2711610
311,2021,5,11,0.00707181,2711610
311,2021,5,12,0.00849864,2711610
311,2021,5,13,0.00932730,2711610
311,2021,5,14,0.01152858,2711610
311,2021,5,15,0.01583745,2711610
311,2021,5,16,0.01752428,2711610
311,2021,5,17,0.01560807,2711610
311,2021,5,18,0.01280826,2711610
311,2021,5,19,0.00974993,2711610
311,2021,5,20,0.00687599,2711610
311,2021,5,21,0.00581868,2711610
311,2021,5,22,0.00537098,2711610
311,2021,5,23,0.00416210,2711610
311,2021,6,0,0.00193243,2711610
311,2021,6,1,0.00077002,2711610
311,2021,6,2,0.00026368,2711610
311,2021,6,3,0.00010105,2711610
311,2021,6,4,0.00011432,2711610
311,2021,6,5,0.00027327,2711610
311,2021,6,6,0.00080248,2711610
311,2021,6,7,0.00202315,2711610
311,2021,6,8,0.00297609,2711610
311,2021,6,9,0.00380844,2711610
311,2021,6,10,0.00511209,2711610
311,2021,6,11,0.00628667,2711610
311,2021,6,12,0.00733586,2711610
311,2021,6,13,0.00760471,2711610
311,2021,6,14,0.00805462,2711610
311,2021,6,15,0.00890725,2711610
311,2021,6,16,0.00902379,2711610
311,2021,6,17,0.00899908,2711610
311,2021,6,18,0.00844332,2711610
311,2021,6,19,0.00740593,2711610
311,2021,6,20,0.00589023,2711610
311,2021,6,21,0.00481854,2711610
311,2021,6,22,0.00462862,2711610
311,2021,6,23,0.00368047,2711610
311,2022,0,0,0.00194351,3672223
311,2022,0,1,0.00088203,3672223
311,2022,0,2,0.00031888,3672223
311,2022,0,3,0.00013997,3672223
311,2022,0,4,0.00010511,3672223
311,2022,0,5,0.00025135,3672223
311,2022,0,6,0.00067534,3672223
311,2022,0,7,0.00131528,3672223
311,2022,0,8,0.00225313,3672223
311,2022,0,9,0.00329637,3672223
311,2022,0,10,0.00467074,3672223
311,2022,0,11,0.00589779,3672223
311,2022,0,12,0.00709951,3672223
311,2022,0,13,0.00741948,3672223
311,2022,0,14,0.00745625,3672223
311,2022,0,15,0.00746115,3672223
311,2022,0,16,0.00742166,3672223
311,2022,0,17,0.00726726,3672223
311,2022,0,18,0.00655489,3672223
311,2022,0,19,0.00522599,3672223
311,2022,0,20,0.00443056,3672223
311,2022,0,21,0.00390526,3672223
311,2022,0,22,0.00304829,3672223
311,2022,0,23,0.00190784,3672223
311,2022,1,0,0.00090953,3672223
311,2022,1,1,0.00034257,3672223
311,2022,1,2,0.00009776,3672223
311,2022,1,3,0.00007298,3672223
311,2022,1,4,0.00012962,3672223
311,2022,1,5,0.00059474,3672223
311,2022,1,6,0.00213113,3672223
311,2022,1,7,0.00774190,3672223
311,2022,1,8,0.01355800,3672223
311,2022,1,9,0.00845128,3672223
311,2022,1,10,0.00605818,3672223
311,2022,1,11,0.00578097,3672223
311,2022,1,12,0.00629319,3672223
311,2022,1,13,0.00664747,3672223
311,2022,1,14,0.00843985,3672223
311,2022,1,15,0.01262151,3672223
311,2022,1,16,0.01425104,3672223
311,2022,1,17,0.01346923,3672223
311,2022,1,18,0.01090375,3672223
311,2022,1,19,0.00700911,3672223
311,2022,1,20,0.00505035,3672223
311,2022,1,21,0.00425410,3672223
311,2022,1,22,0.00343307,3672223
311,2022,1,23,0.00214366,3672223
311,2022,2,0,0.00101519,3672223
311,2022,2,1,0.00027231,3672223
311,2022,2,2,0.00009504,3672223
311,2022,2,3,0.00007244,3672223
311,2022,2,4,0.00015549,3672223
311,2022,2,5,0.00066935,3672223
311,2022,2,6,0.00263029,3672223
311,2022,2,7,0.00949833,3672223
311,2022,2,8,0.01722662,3672223
311,2022,2,9,0.01066929,3672223
311,2022,2,10,0.00710115,3672223
311,2022,2,11,0.00658647,3672223
311,2022,2,12,0.00701074,3672223
311,2022,2,13,0.00741567,3672223
311,2022,2,14,0.00937252,3672223
311,2022,2,15,0.01353295,3672223
311,2022,2,16,0.01567879,3672223
311,2022,2,17,0.01541410,3672223
311,2022,2,18,0.01336466,3672223
311,2022,2,19,0.00784048,3672223
311,2022,2,20,0.00570009,3672223
311,2022,2,21,0.00486871,3672223
311,2022,2,22,0.00380560,3672223
311,2022,2,23,0.00260142,3672223
311,2022,3,0,0.00115734,3672223
311,2022,3,1,0.00035973,3672223
311,2022,3,2,0.00010947,3672223
311,2022,3,3,0.00006944,3672223
311,2022,3,4,0.00015386,3672223
311,2022,3,5,0.00062823,3672223
311,2022,3,6,0.00257365,3672223
311,2022,3,7,0.00944904,3672223
311,2022,3,8,0.01751146,3672223
311,2022,3,9,0.01110336,3672223
311,2022,3,10,0.00738381,3672223
311,2022,3,11,0.00676430,3672223
311,2022,3,12,0.00775389,3672223
311,2022,3,13,0.00783858,3672223
311,2022,3,14,0.00936490,3672223
311,2022,3,15,0.01353349,3672223
311,2022,3,16,0.01575395,3672223
311,2022,3,17,0.01531579,3672223
311,2022,3,18,0.01319310,3672223
311,2022,3,19,0.00836442,3672223
311,2022,3,20,0.00586321,3672223
311,2022,3,21,0.00466911,3672223
311,2022,3,22,0.00414054,3672223
311,2022,3,23,0.00250693,3672223
311,2022,4,0,0.00113964,3672223
311,2022,4,1,0.00037334,3672223
311,2022,4,2,0.00011682,3672223
311,2022,4,3,0.00006590,3672223
311,2022,4,4,0.00013997,3672223
311,2022,4,5,0.00063994,3672223
311,2022,4,6,0.00241924,3672223
311,2022,4,7,0.00919579,3672223
311,2022,4,8,0.01649600,3672223
311,2022,4,9,0.01059086,3672223
311,2022,4,10,0.00739035,3672223
311,2022,4,11,0.00690263,3672223
311,2022,4,12,0.00741785,3672223
311,2022,4,13,0.00778956,3672223
311,2022,4,14,0.00957867,3672223
311,2022,4,15,0.01399479,3672223
311,2022,4,16,0.01578336,3672223
311,2022,4,17,0.01583918,3672223
311,2022,4,18,0.01372411,3672223
311,2022,4,19,0.00855286,3672223
311,2022,4,20,0.00611891,3672223
311,2022,4,21,0.00503482,3672223
311,2022,4,22,0.00437473,3672223
311,2022,4,23,0.00274629,3672223
311,2022,5,0,0.00123331,3672223
311,2022,5,1,0.00048445,3672223
311,2022,5,2,0.00019525,3672223
311,2022,5,3,0.00009640,3672223
311,2022,5,4,0.00014977,3672223
311,2022,5,5,0.00058684,3672223
311,2022,5,6,0.00207231,3672223
311,2022,5,7,0.00709979,3672223
311,2022,5,8,0.01141271,3672223
311,2022,5,9,0.00790148,3672223
311,2022,5,10,0.00666463,3672223
311,2022,5,11,0.00688684,3672223
311,2022,5,12,0.00812151,3672223
311,2022,5,13,0.00849377,3672223
311,2022,5,14,0.01061973,3672223
311,2022,5,15,0.01388777,3672223
311,2022,5,16,0.01509876,3672223
311,2022,5,17,0.01473957,3672223
311,2022,5,18,0.01265201,3672223
311,2022,5,19,0.00987032,3672223
311,2022,5,20,0.00663195,3672223
311,2022,5,21,0.00594790,3672223
311,2022,5,22,0.00510889,3672223
311,2022,5,23,0.00383936,3672223
311,2022,6,0,0.00208348,3672223
311,2022,6,1,0.00088611,3672223
311,2022,6,2,0.00035428,3672223
311,2022,6,3,0.00014324,3672223
311,2022,6,4,0.00012145,3672223
311,2022,6,5,0.00029247,3672223
311,2022,6,6,0.00083573,3672223
311,2022,6,7,0.00186182,3672223
311,2022,6,8,0.00308070,3672223
311,2022,6,9,0.00428732,3672223
311,2022,6,10,0.00552526,3672223
311,2022,6,11,0.00691053,3672223
311,2022,6,12,0.00791401,3672223
311,2022,6,13,0.00842923,3672223
311,2022,6,14,0.00791591,3672223
311,2022,6,15,0.00850112,3672223
311,2022,6,16,0.00888590,3672223
311,2022,6,17,0.00902097,3672223
311,2022,6,18,0.00901525,3672223
311,2022,6,19,0.00859507,3672223
311,2022,6,20,0.00584796,3672223
311,2022,6,21,0.00538856,3672223
311,2022,6,22,0.00474808,3672223
311,2022,6,23,0.00364275,3672223
311,2023,0,0,0.00187451,3987177
311,2023,0,1,0.00080433,3987177
311,2023,0,2,0.00029118,3987177
311,2023,0,3,0.00012716,3987177
311,2023,0,4,0.00011938,3987177
311,2023,0,5,0.00023751,3987177
311,2023,0,6,0.00062475,3987177
311,2023,0,7,0.00127634,3987177
311,2023,0,8,0.00219830,3987177
311,2023,0,9,0.00325017,3987177
311,2023,0,10,0.00498097,3987177
311,2023,0,11,0.00607723,3987177
311,2023,0,12,0.00730141,3987177
311,2023,0,13,0.00763197,3987177
311,2023,0,14,0.00750355,3987177
311,2023,0,15,0.00739445,3987177
311,2023,0,16,0.00724021,3987177
311,2023,0,17,0.00713262,3987177
311,2023,0,18,0.00659815,3987177
311,2023,0,19,0.00520519,3987177
311,2023,0,20,0.00450243,3987177
311,2023,0,21,0.00390627,3987177
311,2023,0,22,0.00309793,3987177
311,2023,0,23,0.00175462,3987177
311,2023,1,0,0.00081336,3987177
311,2023,1,1,0.00028918,3987177
311,2023,1,2,0.00008703,3987177
311,2023,1,3,0.00006847,3987177
311,2023,1,4,0.00014898,3987177
311,2023,1,5,0.00057911,3987177
311,2023,1,6,0.00223767,3987177
311,2023,1,7,0.00813132,3987177
311,2023,1,8,0.01441070,3987177
311,2023,1,9,0.00877689,3987177
311,2023,1,10,0.00606419,3987177
311,2023,1,11,0.00598694,3987177
311,2023,1,12,0.00643488,3987177
311,2023,1,13,0.00658887,3987177
311,2023,1,14,0.00830161,3987177
311,2023,1,15,0.01173989,3987177
311,2023,1,16,0.01345538,3987177
311,2023,1,17,0.01350028,3987177
311,2023,1,18,0.01125082,3987177
311,2023,1,19,0.00715469,3987177
311,2023,1,20,0.00540257,3987177
311,2023,1,21,0.00455686,3987177
311,2023,1,22,0.00349520,3987177
311,2023,1,23,0.00192969,3987177
311,2023,2,0,0.00092020,3987177
311,2023,2,1,0.00026485,3987177
311,2023,2,2,0.00010107,3987177
311,2023,2,3,0.00008678,3987177
311,2023,2,4,0.00015299,3987177
311,2023,2,5,0.00066187,3987177
311,2023,2,6,0.00266780,3987177
311,2023,2,7,0.01000106,3987177
311,2023,2,8,0.01895953,3987177
311,2023,2,9,0.01177951,3987177
311,2023,2,10,0.00717299,3987177
311,2023,2,11,0.00672255,3987177
311,2023,2,12,0.00703606,3987177
311,2023,2,13,0.00723419,3987177
311,2023,2,14,0.00897226,3987177
311,2023,2,15,0.01297560,3987177
311,2023,2,16,0.01502416,3987177
311,2023,2,17,0.01553380,3987177
311,2023,2,18,0.01338692,3987177
311,2023,2,19,0.00813107,3987177
311,2023,2,20,0.00586330,3987177
311,2023,2,21,0.00510813,3987177
311,2023,2,22,0.00408008,3987177
311,2023,2,23,0.00217873,3987177
311,2023,3,0,0.00107093,3987177
311,2023,3,1,0.00033131,3987177
311,2023,3,2,0.00010433,3987177
311,2023,3,3,0.00007675,3987177
311,2023,3,4,0.00017130,3987177
311,2023,3,5,0.00065711,3987177
311,2023,3,6,0.00273903,3987177
311,2023,3,7,0.01026842,3987177
311,2023,3,8,0.01926426,3987177
311,2023,3,9,0.01228413,3987177
311,2023,3,10,0.00748725,3987177
311,2023,3,11,0.00686375,3987177
311,2023,3,12,0.00778395,3987177
311,2023,3,13,0.00788227,3987177
311,2023,3,14,0.00938659,3987177
311,2023,3,15,0.01251362,3987177
311,2023,3,16,0.01481675,3987177
311,2023,3,17,0.01549868,3987177
311,2023,3,18,0.01320207,3987177
311,2023,3,19,0.00863067,3987177
311,2023,3,20,0.00623950,3987177
311,2023,3,21,0.00488692,3987177
311,2023,3,22,0.00421903,3987177
311,2023,3,23,0.00226752,3987177
311,2023,4,0,0.00101350,3987177
311,2023,4,1,0.00030498,3987177
311,2023,4,2,0.00010383,3987177
311,2023,4,3,0.00009556,3987177
311,2023,4,4,0.00015725,3987177
311,2023,4,5,0.00062927,3987177
311,2023,4,6,0.00250152,3987177
311,2023,4,7,0.00957143,3987177
311,2023,4,8,0.01783919,3987177
311,2023,4,9,0.01160194,3987177
311,2023,4,10,0.00745841,3987177
311,2023,4,11,0.00692570,3987177
311,2023,4,12,0.00749001,3987177
311,2023,4,13,0.00758933,3987177
311,2023,4,14,0.00919297,3987177
311,2023,4,15,0.01303228,3987177
311,2023,4,16,0.01512950,3987177
311,2023,4,17,0.01567224,3987177
311,2023,4,18,0.01342729,3987177
311,2023,4,19,0.00872748,3987177
311,2023,4,20,0.00639751,3987177
311,2023,4,21,0.00522776,3987177
311,2023,4,22,0.00443647,3987177
311,2023,4,23,0.00249976,3987177
311,2023,5,0,0.00116448,3987177
311,2023,5,1,0.00037871,3987177
311,2023,5,2,0.00015500,3987177
311,2023,5,3,0.00009305,3987177
311,2023,5,4,0.00014371,3987177
311,2023,5,5,0.00060870,3987177
311,2023,5,6,0.00216017,3987177
311,2023,5,7,0.00730391,3987177
311,2023,5,8,0.01174741,3987177
311,2023,5,9,0.00793920,3987177
311,2023,5,10,0.00649106,3987177
311,2023,5,11,0.00678249,3987177
311,2023,5,12,0.00787374,3987177
311,2023,5,13,0.00807062,3987177
311,2023,5,14,0.00986462,3987177
311,2023,5,15,0.01289860,3987177
311,2023,5,16,0.01438637,3987177
311,2023,5,17,0.01478966,3987177
311,2023,5,18,0.01249280,3987177
311,2023,5,19,0.00960078,3987177
311,2023,5,20,0.00691341,3987177
311,2023,5,21,0.00623624,3987177
311,2023,5,22,0.00535141,3987177
311,2023,5,23,0.00376733,3987177
311,2023,6,0,0.00186372,3987177
311,2023,6,1,0.00069523,3987177
311,2023,6,2,0.00025883,3987177
311,2023,6,3,0.00011913,3987177
311,2023,6,4,0.00011838,3987177
311,2023,6,5,0.00027187,3987177
311,2023,6,6,0.00080057,3987177
311,2023,6,7,0.00176265,3987177
311,2023,6,8,0.00297629,3987177
311,2023,6,9,0.00410993,3987177
311,2023,6,10,0.00536470,3987177
311,2023,6,11,0.00668267,3987177
311,2023,6,12,0.00766231,3987177
311,2023,6,13,0.00810348,3987177
311,2023,6,14,0.00762043,3987177
311,2023,6,15,0.00820731,3987177
311,2023,6,16,0.00838814,3987177
311,2023,6,17,0.00854865,3987177
311,2023,6,18,0.00893314,3987177
311,2023,6,19,0.00826148,3987177
311,2023,6,20,0.00574617,3987177
311,2023,6,21,0.00511941,3987177
311,2023,6,22,0.00463260,3987177
311,2023,6,23,0.00331738,3987177
311,2024,0,0,0.00150490,3722505
311,2024,0,1,0.00058858,3722505
311,2024,0,2,0.00021303,3722505
311,2024,0,3,0.00007576,3722505
311,2024,0,4,0.00008462,3722505
311,2024,0,5,0.00022458,3722505
311,2024,0,6,0.00059664,3722505
311,2024,0,7,0.00114090,3722505
311,2024,0,8,0.00183855,3722505
311,2024,0,9,0.00282283,3722505
311,2024,0,10,0.00408032,3722505
311,2024,0,11,0.00505171,3722505
311,2024,0,12,0.00637823,3722505
311,2024,0,13,0.00684808,3722505
311,2024,0,14,0.00674895,3722505
311,2024,0,15,0.00690315,3722505
311,2024,0,16,0.00700980,3722505
311,2024,0,17,0.00653968,3722505
311,2024,0,18,0.00593928,3722505
311,2024,0,19,0.00467024,3722505
311,2024,0,20,0.00398817,3722505
311,2024,0,21,0.00341356,3722505
311,2024,0,22,0.00254103,3722505
311,2024,0,23,0.00144150,3722505
311,2024,1,0,0.00074708,3722505
311,2024,1,1,0.00028905,3722505
311,2024,1,2,0.00010557,3722505
311,2024,1,3,0.00006555,3722505
311,2024,1,4,0.00015097,3722505
311,2024,1,5,0.00055688,3722505
311,2024,1,6,0.00236991,3722505
311,2024,1,7,0.00822296,3722505
311,2024,1,8,0.01507184,3722505
311,2024,1,9,0.00947077,3722505
311,2024,1,10,0.00626352,3722505
311,2024,1,11,0.00612410,3722505
311,2024,1,12,0.00682282,3722505
311,2024,1,13,0.00703344,3722505
311,2024,1,14,0.00877796,3722505
311,2024,1,15,0.01295767,3722505
311,2024,1,16,0.01422402,3722505
311,2024,1,17,0.01414666,3722505
311,2024,1,18,0.01151160,3722505
311,2024,1,19,0.00719730,3722505
311,2024,1,20,0.00564647,3722505
311,2024,1,21,0.00468636,3722505
311,2024,1,22,0.00342001,3722505
311,2024,1,23,0.00192478,3722505
311,2024,2,0,0.00085964,3722505
311,2024,2,1,0.00023344,3722505
311,2024,2,2,0.00010611,3722505
311,2024,2,3,0.00006420,3722505
311,2024,2,4,0.00019127,3722505
311,2024,2,5,0.00064500,3722505
311,2024,2,6,0.00276642,3722505
311,2024,2,7,0.01020012,3722505
311,2024,2,8,0.01990810,3722505
311,2024,2,9,0.01260764,3722505
311,2024,2,10,0.00758414,3722505
311,2024,2,11,0.00694559,3722505
311,2024,2,12,0.00729079,3722505
311,2024,2,13,0.00750758,3722505
311,2024,2,14,0.00930126,3722505
311,2024,2,15,0.01406365,3722505
311,2024,2,16,0.01554759,3722505
311,2024,2,17,0.01599165,3722505
311,2024,2,18,0.01370609,3722505
311,2024,2,19,0.00845882,3722505
311,2024,2,20,0.00635862,3722505
311,2024,2,21,0.00563142,3722505
311,2024,2,22,0.00403895,3722505
311,2024,2,23,0.00209617,3722505
311,2024,3,0,0.00098025,3722505
311,2024,3,1,0.00026810,3722505
311,2024,3,2,0.00010799,3722505
311,2024,3,3,0.00007602,3722505
311,2024,3,4,0.00017381,3722505
311,2024,3,5,0.00061007,3722505
311,2024,3,6,0.00276830,3722505
311,2024,3,7,0.01021409,3722505
311,2024,3,8,0.01991831,3722505
311,2024,3,9,0.01277688,3722505
311,2024,3,10,0.00765211,3722505
311,2024,3,11,0.00702430,3722505
311,2024,3,12,0.00791241,3722505
311,2024,3,13,0.00808998,3722505
311,2024,3,14,0.01028931,3722505
311,2024,3,15,0.01397419,3722505
311,2024,3,16,0.01521395,3722505
311,2024,3,17,0.01565988,3722505
311,2024,3,18,0.01391321,3722505
311,2024,3,19,0.00853216,3722505
311,2024,3,20,0.00643491,3722505
311,2024,3,21,0.00525184,3722505
311,2024,3,22,0.00396051,3722505
311,2024,3,23,0.00215608,3722505
311,2024,4,0,0.00095151,3722505
311,2024,4,1,0.00026971,3722505
311,2024,4,2,0.00010047,3722505
311,2024,4,3,0.00007468,3722505
311,2024,4,4,0.00017354,3722505
311,2024,4,5,0.00061598,3722505
311,2024,4,6,0.00252411,3722505
311,2024,4,7,0.00963276,3722505
311,2024,4,8,0.01875807,3722505
311,2024,4,9,0.01231536,3722505
311,2024,4,10,0.00772114,3722505
311,2024,4,11,0.00708448,3722505
311,2024,4,12,0.00760106,3722505
311,2024,4,13,0.00775338,3722505
311,2024,4,14,0.00944606,3722505
311,2024,4,15,0.01372087,3722505
311,2024,4,16,0.01496922,3722505
311,2024,4,17,0.01561986,3722505
311,2024,4,18,0.01352342,3722505
311,2024,4,19,0.00872584,3722505
311,2024,4,20,0.00648461,3722505
311,2024,4,21,0.00549066,3722505
311,2024,4,22,0.00426514,3722505
311,2024,4,23,0.00241101,3722505
311,2024,5,0,0.00114923,3722505
311,2024,5,1,0.00034815,3722505
311,2024,5,2,0.00013888,3722505
311,2024,5,3,0.00007683,3722505
311,2024,5,4,0.00015259,3722505
311,2024,5,5,0.00057542,3722505
311,2024,5,6,0.00226353,3722505
311,2024,5,7,0.00727897,3722505
311,2024,5,8,0.01187668,3722505
311,2024,5,9,0.00825009,3722505
311,2024,5,10,0.00672531,3722505
311,2024,5,11,0.00691040,3722505
311,2024,5,12,0.00796560,3722505
311,2024,5,13,0.00834787,3722505
311,2024,5,14,0.00980657,3722505
311,2024,5,15,0.01391751,3722505
311,2024,5,16,0.01462886,3722505
311,2024,5,17,0.01458883,3722505
311,2024,5,18,0.01315109,3722505
311,2024,5,19,0.00959327,3722505
311,2024,5,20,0.00729267,3722505
311,2024,5,21,0.00600778,3722505
311,2024,5,22,0.00459046,3722505
311,2024,5,23,0.00304660,3722505
311,2024,6,0,0.00158442,3722505
311,2024,6,1,0.00057945,3722505
311,2024,6,2,0.00022243,3722505
311,2024,6,3,0.00007629,3722505
311,2024,6,4,0.00008543,3722505
311,2024,6,5,0.00022109,3722505
311,2024,6,6,0.00071995,3722505
311,2024,6,7,0.00154520,3722505
311,2024,6,8,0.00265762,3722505
311,2024,6,9,0.00362364,3722505
311,2024,6,10,0.00457300,3722505
311,2024,6,11,0.00576386,3722505
311,2024,6,12,0.00674680,3722505
311,2024,6,13,0.00726500,3722505
311,2024,6,14,0.00693135,3722505
311,2024,6,15,0.00744123,3722505
311,2024,6,16,0.00745573,3722505
311,2024,6,17,0.00770825,3722505
311,2024,6,18,0.00780845,3722505
311,2024,6,19,0.00694425,3722505
311,2024,6,20,0.00516776,3722505
311,2024,6,21,0.00466702,3722505
311,2024,6,22,0.00390973,3722505
311,2024,6,23,0.00289160,3722505
312,2020,0,0,0.00149238,1671157
312,2020,0,1,0.00035843,1671157
312,2020,0,2,0.00017712,1671157
312,2020,0,3,0.00011489,1671157
312,2020,0,4,0.00009574,1671157
312,2020,0,5,0.00026927,1671157
312,2020,0,6,0.00055471,1671157
312,2020,0,7,0.00113155,1671157
312,2020,0,8,0.00199084,1671157
312,2020,0,9,0.00259581,1671157
312,2020,0,10,0.00401458,1671157
312,2020,0,11,0.00506356,1671157
312,2020,0,12,0.00637762,1671157
312,2020,0,13,0.00680786,1671157
312,2020,0,14,0.00737034,1671157
312,2020,0,15,0.00775690,1671157
312,2020,0,16,0.00835948,1671157
312,2020,0,17,0.00799685,1671157
312,2020,0,18,0.00745412,1671157
312,2020,0,19,0.00507194,1671157
312,2020,0,20,0.00389610,1671157
312,2020,0,21,0.00357836,1671157
312,2020,0,22,0.00312179,1671157
312,2020,0,23,0.00162283,1671157
312,2020,1,0,0.00077850,1671157
312,2020,1,1,0.00012267,1671157
312,2020,1,2,0.00006881,1671157
312,2020,1,3,0.00005565,1671157
312,2020,1,4,0.00013224,1671157
312,2020,1,5,0.00063489,1671157
312,2020,1,6,0.00200460,1671157
312,2020,1,7,0.00576487,1671157
312,2020,1,8,0.01113121,1671157
312,2020,1,9,0.00760730,1671157
312,2020,1,10,0.00552851,1671157
312,2020,1,11,0.00547465,1671157
312,2020,1,12,0.00637044,1671157
312,2020,1,13,0.00719681,1671157
312,2020,1,14,0.00868261,1671157
312,2020,1,15,0.01321240,1671157
312,2020,1,16,0.01687633,1671157
312,2020,1,17,0.01479035,1671157
312,2020,1,18,0.01235910,1671157
312,2020,1,19,0.00825835,1671157
312,2020,1,20,0.00554406,1671157
312,2020,1,21,0.00407143,1671157
312,2020,1,22,0.00318462,1671157
312,2020,1,23,0.00177542,1671157
312,2020,2,0,0.00072166,1671157
312,2020,2,1,0.00013105,1671157
312,2020,2,2,0.00008617,1671157
312,2020,2,3,0.00006702,1671157
312,2020,2,4,0.00014421,1671157
312,2020,2,5,0.00064925,1671157
312,2020,2,6,0.00229123,1671157
312,2020,2,7,0.00745232,1671157
312,2020,2,8,0.01405852,1671157
312,2020,2,9,0.00919124,1671157
312,2020,2,10,0.00648473,1671157
312,2020,2,11,0.00611672,1671157
312,2020,2,12,0.00689283,1671157
312,2020,2,13,0.00788974,1671157
312,2020,2,14,0.01003137,1671157
312,2020,2,15,0.01481369,1671157
312,2020,2,16,0.01816107,1671157
312,2020,2,17,0.01594225,1671157
312,2020,2,18,0.01376890,1671157
312,2020,2,19,0.00894470,1671157
312,2020,2,20,0.00607603,1671157
