station_complex_id,dow,hora,ridership
386,4,0,196
386,4,1,113
386,4,2,78
386,4,3,230
386,4,4,598
386,4,5,1837
386,4,6,3765
386,4,7,5849
386,4,8,5022
386,4,9,2755
386,4,10,2090
386,4,11,1748
386,4,12,1702
386,4,13,1985
386,4,14,2432
386,4,15,2829
386,4,16,3030
386,4,17,2829
386,4,18,1870
386,4,19,1246
386,4,20,841
386,4,21,636
386,4,22,529
386,4,23,413
386,5,0,244
386,5,1,102
386,5,2,93
386,5,3,234
386,5,4,600
386,5,5,1706
386,5,6,3717
386,5,7,5665
386,5,8,4998
386,5,9,2797
386,5,10,2019
386,5,11,1804
386,5,12,1855
386,5,13,1986
386,5,14,2439
386,5,15,2859
386,5,16,2906
386,5,17,2701
386,5,18,1954
386,5,19,1455
386,5,20,1002
386,5,21,745
386,5,22,607
386,5,23,448
386,6,0,276
386,6,1,112
386,6,2,105
386,6,3,139
386,6,4,295
386,6,5,602
386,6,6,1319
386,6,7,1768
386,6,8,1970
386,6,9,1622
386,6,10,1451
386,6,11,1419
386,6,12,1522
386,6,13,1493
386,6,14,1739
386,6,15,1633
386,6,16,1522
386,6,17,1213
386,6,18,1165
386,6,19,1061
386,6,20,718
386,6,21,605
386,6,22,507
386,6,23,441
387,0,0,306
387,0,1,203
387,0,2,148
387,0,3,190
387,0,4,366
387,0,5,618
387,0,6,1357
387,0,7,1623
387,0,8,1716
387,0,9,1651
387,0,10,1922
387,0,11,1721
387,0,12,1770
387,0,13,2116
387,0,14,2351
387,0,15,2149
387,0,16,1911
387,0,17,1770
387,0,18,1639
387,0,19,1124
387,0,20,947
387,0,21,787
387,0,22,744
387,0,23,467
387,1,0,238
387,1,1,147
387,1,2,97
387,1,3,324
387,1,4,951
387,1,5,2443
387,1,6,4455
387,1,7,7220
387,1,8,6399
387,1,9,3768
387,1,10,2694
387,1,11,2374
387,1,12,2474
387,1,13,2866
387,1,14,3283
387,1,15,3780
387,1,16,3494
387,1,17,3393
387,1,18,2689
387,1,19,1992
387,1,20,1387
387,1,21,1142
387,1,22,813
387,1,23,502
387,2,0,211
387,2,1,111
387,2,2,130
387,2,3,272
387,2,4,1057
387,2,5,2596
387,2,6,5094
387,2,7,8552
387,2,8,7294
387,2,9,4212
387,2,10,2986
387,2,11,2566
387,2,12,2582
387,2,13,3046
387,2,14,3298
387,2,15,3904
387,2,16,3863
387,2,17,3723
387,2,18,2824
387,2,19,1999
387,2,20,1512
387,2,21,1166
387,2,22,887
387,2,23,502
387,3,0,352
387,3,1,163
387,3,2,182
387,3,3,323
387,3,4,1121
387,3,5,2818
387,3,6,5421
387,3,7,8810
387,3,8,7651
387,3,9,4387
387,3,10,3083
387,3,11,2712
387,3,12,2814
387,3,13,3224
387,3,14,3500
387,3,15,4294
387,3,16,3998
387,3,17,3908
387,3,18,3054
387,3,19,2271
387,3,20,1755
387,3,21,1298
387,3,22,1020
387,3,23,587
387,4,0,336
387,4,1,110
387,4,2,135
387,4,3,299
387,4,4,1225
387,4,5,2890
387,4,6,5646
387,4,7,9403
387,4,8,8209
387,4,9,4386
387,4,10,3358
387,4,11,2748
387,4,12,2804
387,4,13,3338
387,4,14,3637
387,4,15,4321
387,4,16,4340
387,4,17,4112
387,4,18,3060
387,4,19,2459
387,4,20,1764
387,4,21,1341
387,4,22,1002
387,4,23,622
387,5,0,333
387,5,1,148
387,5,2,130
387,5,3,287
387,5,4,1207
387,5,5,2877
387,5,6,5494
387,5,7,8816
387,5,8,8043
387,5,9,4430
387,5,10,3430
387,5,11,2960
387,5,12,3110
387,5,13,3564
387,5,14,3959
387,5,15,4460
387,5,16,4387
387,5,17,4140
387,5,18,3231
387,5,19,2480
387,5,20,1906
387,5,21,1461
387,5,22,1049
387,5,23,679
387,6,0,321
387,6,1,248
387,6,2,150
387,6,3,218
387,6,4,562
387,6,5,1178
387,6,6,2157
387,6,7,2623
387,6,8,3184
387,6,9,2711
387,6,10,2563
387,6,11,2458
387,6,12,2640
387,6,13,2902
387,6,14,2946
387,6,15,3071
387,6,16,2736
387,6,17,2658
387,6,18,2249
387,6,19,1798
387,6,20,1584
387,6,21,1222
387,6,22,1058
387,6,23,569
388,0,0,272
388,0,1,207
388,0,2,157
388,0,3,234
388,0,4,359
388,0,5,706
388,0,6,1500
388,0,7,1959
388,0,8,2142
388,0,9,1877
388,0,10,2132
388,0,11,1864
388,0,12,1795
388,0,13,2134
388,0,14,2489
388,0,15,2090
388,0,16,1872
388,0,17,1703
388,0,18,1424
388,0,19,1174
388,0,20,894
388,0,21,892
388,0,22,775
388,0,23,398
388,1,0,208
388,1,1,142
388,1,2,133
388,1,3,336
388,1,4,967
388,1,5,2805
388,1,6,5261
388,1,7,7981
388,1,8,6674
388,1,9,4163
388,1,10,2984
388,1,11,2583
388,1,12,2536
388,1,13,3059
388,1,14,3395
388,1,15,3758
388,1,16,3540
388,1,17,3611
388,1,18,2325
388,1,19,1724
388,1,20,1306
388,1,21,1020
388,1,22,795
388,1,23,449
388,2,0,236
388,2,1,142
388,2,2,121
388,2,3,383
388,2,4,1010
388,2,5,3033
388,2,6,5852
388,2,7,9212
388,2,8,7793
388,2,9,4709
388,2,10,3376
388,2,11,2795
388,2,12,2920
388,2,13,3305
388,2,14,3466
388,2,15,3670
388,2,16,3785
388,2,17,3767
388,2,18,2460
388,2,19,1647
388,2,20,1334
388,2,21,1048
388,2,22,850
388,2,23,455
388,3,0,318
388,3,1,185
388,3,2,157
388,3,3,368
388,3,4,1131
388,3,5,3195
388,3,6,6039
388,3,7,9593
388,3,8,7989
388,3,9,4872
388,3,10,3286
388,3,11,2966
388,3,12,2957
388,3,13,3494
388,3,14,4036
388,3,15,4101
388,3,16,4279
388,3,17,4229
388,3,18,2841
388,3,19,1869
388,3,20,1496
388,3,21,982
388,3,22,955
388,3,23,510
388,4,0,243
388,4,1,156
388,4,2,142
388,4,3,393
388,4,4,1166
388,4,5,3454
388,4,6,6641
388,4,7,10303
388,4,8,8500
388,4,9,5196
388,4,10,3658
388,4,11,3238
388,4,12,3164
388,4,13,3605
388,4,14,4214
388,4,15,4232
388,4,16,4380
388,4,17,4395
388,4,18,2760
388,4,19,1977
388,4,20,1525
388,4,21,1149
388,4,22,925
388,4,23,510
388,5,0,242
388,5,1,133
388,5,2,136
388,5,3,362
388,5,4,1080
388,5,5,3331
388,5,6,6217
388,5,7,9775
388,5,8,8258
388,5,9,5123
388,5,10,3643
388,5,11,3185
388,5,12,3094
388,5,13,3559
388,5,14,4208
388,5,15,4253
388,5,16,4373
388,5,17,4213
388,5,18,2893
388,5,19,2223
388,5,20,1608
388,5,21,1219
388,5,22,1018
388,5,23,570
388,6,0,321
388,6,1,175
388,6,2,150
388,6,3,240
388,6,4,548
388,6,5,1271
388,6,6,2481
388,6,7,3178
388,6,8,3632
388,6,9,3220
388,6,10,2649
388,6,11,2640
388,6,12,2644
388,6,13,2936
388,6,14,3297
388,6,15,3174
388,6,16,3100
388,6,17,2275
388,6,18,2004
388,6,19,1752
388,6,20,1225
388,6,21,1075
388,6,22,1010
388,6,23,574
39,0,0,182
39,0,1,83
39,0,2,61
39,0,3,58
39,0,4,79
39,0,5,241
39,0,6,464
39,0,7,692
39,0,8,1037
39,0,9,1422
39,0,10,1443
39,0,11,1376
39,0,12,1554
39,0,13,1423
39,0,14,1288
39,0,15,1270
39,0,16,1110
39,0,17,976
39,0,18,715
39,0,19,533
39,0,20,437
39,0,21,418
39,0,22,349
39,0,23,181
39,1,0,84
39,1,1,50
39,1,2,61
39,1,3,106
39,1,4,306
39,1,5,1373
39,1,6,3484
39,1,7,7566
39,1,8,7709
39,1,9,3193
39,1,10,1870
39,1,11,1583
39,1,12,1584
39,1,13,1788
39,1,14,1816
39,1,15,2024
39,1,16,1988
39,1,17,1975
39,1,18,1422
39,1,19,906
39,1,20,677
39,1,21,493
39,1,22,356
39,1,23,169
39,2,0,74
39,2,1,63
39,2,2,82
39,2,3,132
39,2,4,367
39,2,5,1595
39,2,6,4098
39,2,7,9014
39,2,8,9189
39,2,9,3753
39,2,10,2016
39,2,11,1640
39,2,12,1592
39,2,13,1717
39,2,14,1992
39,2,15,2297
39,2,16,2256
39,2,17,2237
39,2,18,1622
39,2,19,962
39,2,20,745
39,2,21,529
39,2,22,419
39,2,23,160
39,3,0,131
39,3,1,122
39,3,2,78
39,3,3,146
39,3,4,407
39,3,5,1604
39,3,6,4184
39,3,7,9276
39,3,8,9246
39,3,9,3959
39,3,10,2201
39,3,11,1929
39,3,12,1740
39,3,13,1943
39,3,14,2198
39,3,15,2518
39,3,16,2449
39,3,17,2374
39,3,18,1552
39,3,19,1038
39,3,20,811
39,3,21,570
39,3,22,461
39,3,23,189
39,4,0,153
39,4,1,89
39,4,2,68
39,4,3,158
39,4,4,415
39,4,5,1735
39,4,6,4497
39,4,7,10287
39,4,8,10047
39,4,9,4051
39,4,10,2332
39,4,11,1892
39,4,12,1806
39,4,13,2122
39,4,14,2314
39,4,15,2534
39,4,16,2594
39,4,17,2651
39,4,18,1645
39,4,19,1108
39,4,20,818
39,4,21,583
39,4,22,542
39,4,23,245
39,5,0,149
39,5,1,85
39,5,2,61
39,5,3,138
39,5,4,408
39,5,5,1647
39,5,6,4022
39,5,7,9544
39,5,8,9218
39,5,9,3898
39,5,10,2293
39,5,11,1708
39,5,12,1729
39,5,13,1943
39,5,14,2264
39,5,15,2455
39,5,16,2486
39,5,17,2636
39,5,18,1887
39,5,19,1148
39,5,20,855
39,5,21,564
39,5,22,466
39,5,23,352
39,6,0,203
39,6,1,153
39,6,2,80
39,6,3,94
39,6,4,187
39,6,5,449
39,6,6,738
39,6,7,1447
39,6,8,1901
39,6,9,1874
39,6,10,1843
39,6,11,1753
39,6,12,2002
39,6,13,1811
39,6,14,1691
39,6,15,1572
39,6,16,1677
39,6,17,1617
39,6,18,1261
39,6,19,936
39,6,20,654
39,6,21,465
39,6,22,458
39,6,23,319
391,0,0,63
391,0,1,71
391,0,2,68
391,0,3,91
391,0,4,307
391,0,5,211
391,0,6,187
391,0,7,205
391,0,8,230
391,0,9,320
391,0,10,330
391,0,11,362
391,0,12,370
391,0,13,406
391,0,14,421
391,0,15,492
391,0,16,402
391,0,17,365
391,0,18,251
391,0,19,206
391,0,20,136
391,0,21,96
391,0,22,131
391,0,23,65
391,1,0,53
391,1,1,43
391,1,2,75
391,1,3,145
391,1,4,467
391,1,5,1013
391,1,6,1071
391,1,7,1071
391,1,8,1313
391,1,9,1031
391,1,10,787
391,1,11,591
391,1,12,613
391,1,13,708
391,1,14,851
391,1,15,1340
391,1,16,1501
391,1,17,1419
391,1,18,829
391,1,19,445
391,1,20,246
391,1,21,172
391,1,22,190
391,1,23,116
391,2,0,75
391,2,1,54
391,2,2,64
391,2,3,141
391,2,4,438
391,2,5,1187
391,2,6,1200
391,2,7,1217
391,2,8,1490
391,2,9,1208
391,2,10,941
391,2,11,700
391,2,12,682
391,2,13,717
391,2,14,961
391,2,15,1562
391,2,16,1713
391,2,17,1565
391,2,18,952
391,2,19,530
391,2,20,303
391,2,21,247
391,2,22,197
391,2,23,124
391,3,0,73
391,3,1,46
391,3,2,75
391,3,3,162
391,3,4,327
391,3,5,1092
391,3,6,1197
391,3,7,1372
391,3,8,1555
391,3,9,1213
391,3,10,951
391,3,11,757
391,3,12,797
391,3,13,804
391,3,14,984
391,3,15,1632
391,3,16,1682
391,3,17,1575
391,3,18,967
391,3,19,573
391,3,20,307
391,3,21,254
391,3,22,178
391,3,23,130
391,4,0,78
391,4,1,64
391,4,2,93
391,4,3,197
391,4,4,371
391,4,5,1181
391,4,6,1292
391,4,7,1371
391,4,8,1687
391,4,9,1338
391,4,10,1018
391,4,11,797
391,4,12,759
391,4,13,782
391,4,14,1078
391,4,15,1844
391,4,16,1797
391,4,17,1694
391,4,18,996
391,4,19,597
391,4,20,356
391,4,21,264
391,4,22,202
391,4,23,142
391,5,0,52
391,5,1,64
391,5,2,83
391,5,3,155
391,5,4,457
391,5,5,1244
391,5,6,1293
391,5,7,1279
391,5,8,1594
391,5,9,1282
391,5,10,926
391,5,11,801
391,5,12,833
391,5,13,901
391,5,14,1133
391,5,15,1964
391,5,16,1678
391,5,17,1499
391,5,18,951
391,5,19,585
391,5,20,353
391,5,21,315
391,5,22,212
391,5,23,174
391,6,0,105
391,6,1,51
391,6,2,67
391,6,3,155
391,6,4,255
391,6,5,375
391,6,6,424
391,6,7,370
391,6,8,570
391,6,9,649
391,6,10,552
391,6,11,586
391,6,12,519
391,6,13,590
391,6,14,594
391,6,15,688
391,6,16,596
391,6,17,518
391,6,18,368
391,6,19,293
391,6,20,254
391,6,21,173
391,6,22,146
391,6,23,112
392,0,0,1835
392,0,1,906
392,0,2,505
392,0,3,461
392,0,4,522
392,0,5,978
392,0,6,2022
392,0,7,2981
392,0,8,3700
392,0,9,3768
392,0,10,4524
392,0,11,4871
392,0,12,5315
392,0,13,6281
392,0,14,6795
392,0,15,6767
392,0,16,6921
392,0,17,5999
392,0,18,5367
392,0,19,4324
392,0,20,3672
392,0,21,3079
392,0,22,2825
392,0,23,2281
392,1,0,1517
392,1,1,598
392,1,2,353
392,1,3,411
392,1,4,862
392,1,5,2689
392,1,6,7511
392,1,7,16645
392,1,8,18730
392,1,9,12266
392,1,10,8876
392,1,11,8300
392,1,12,8566
392,1,13,9449
392,1,14,11284
392,1,15,15598
392,1,16,17354
392,1,17,17999
392,1,18,12495
392,1,19,8082
392,1,20,5372
392,1,21,4008
392,1,22,3606
392,1,23,2651
392,2,0,1687
392,2,1,618
392,2,2,390
392,2,3,410
392,2,4,939
392,2,5,3145
392,2,6,8210
392,2,7,19579
392,2,8,22129
392,2,9,13976
392,2,10,9798
392,2,11,8781
392,2,12,8717
392,2,13,9499
392,2,14,11677
392,2,15,16889
392,2,16,19538
392,2,17,21253
392,2,18,14453
392,2,19,9047
392,2,20,6044
392,2,21,4273
392,2,22,3711
392,2,23,2765
392,3,0,2151
392,3,1,972
392,3,2,606
392,3,3,585
392,3,4,1022
392,3,5,3210
392,3,6,8647
392,3,7,20042
392,3,8,21830
392,3,9,14181
392,3,10,9949
392,3,11,9551
392,3,12,9782
392,3,13,10489
392,3,14,12717
392,3,15,18145
392,3,16,19476
392,3,17,21513
392,3,18,15340
392,3,19,9957
392,3,20,6817
392,3,21,4936
392,3,22,4050
392,3,23,3110
392,4,0,2033
392,4,1,736
392,4,2,456
392,4,3,480
392,4,4,1018
392,4,5,3418
392,4,6,9371
392,4,7,21624
392,4,8,24757
392,4,9,15347
392,4,10,10917
392,4,11,9865
392,4,12,10196
392,4,13,11071
392,4,14,13375
392,4,15,18795
392,4,16,21037
392,4,17,23501
392,4,18,16091
392,4,19,10708
392,4,20,7125
392,4,21,5158
392,4,22,4167
392,4,23,3247
392,5,0,2168
392,5,1,906
392,5,2,476
392,5,3,461
392,5,4,1076
392,5,5,3207
392,5,6,8733
392,5,7,20555
392,5,8,22631
392,5,9,14724
392,5,10,10284
392,5,11,10090
392,5,12,10874
392,5,13,13028
392,5,14,14315
392,5,15,19499
392,5,16,20185
392,5,17,21032
392,5,18,14986
392,5,19,10157
392,5,20,6953
392,5,21,5072
392,5,22,4334
392,5,23,3704
392,6,0,2381
392,6,1,1142
392,6,2,598
392,6,3,535
392,6,4,678
392,6,5,1343
392,6,6,3354
392,6,7,4922
392,6,8,6655
392,6,9,6354
392,6,10,6493
392,6,11,6613
392,6,12,7208
392,6,13,7834
392,6,14,8561
392,6,15,9387
392,6,16,9199
392,6,17,8021
392,6,18,7131
392,6,19,6010
392,6,20,5280
392,6,21,4421
392,6,22,3539
392,6,23,3006
393,0,0,802
393,0,1,409
393,0,2,222
393,0,3,233
393,0,4,355
393,0,5,590
393,0,6,1065
393,0,7,1651
393,0,8,2177
393,0,9,2848
393,0,10,3698
393,0,11,3839
393,0,12,4227
393,0,13,4477
393,0,14,4577
393,0,15,4468
393,0,16,4330
393,0,17,4214
393,0,18,3629
393,0,19,2611
393,0,20,1890
393,0,21,1459
393,0,22,1423
393,0,23,781
393,1,0,507
393,1,1,221
393,1,2,184
393,1,3,259
393,1,4,691
393,1,5,1602
393,1,6,4075
393,1,7,8652
393,1,8,11891
393,1,9,7373
393,1,10,5135
393,1,11,4848
393,1,12,4898
393,1,13,5245
393,1,14,6781
393,1,15,9022
393,1,16,8020
393,1,17,7815
393,1,18,5595
393,1,19,4177
393,1,20,2975
393,1,21,1670
393,1,22,1422
393,1,23,965
393,2,0,484
393,2,1,271
393,2,2,175
393,2,3,268
393,2,4,694
393,2,5,1761
393,2,6,4530
393,2,7,9801
393,2,8,14045
393,2,9,8305
393,2,10,5455
393,2,11,4717
393,2,12,5067
393,2,13,5646
393,2,14,6953
393,2,15,9409
393,2,16,9086
393,2,17,8814
393,2,18,6293
393,2,19,4980
393,2,20,3504
393,2,21,1981
393,2,22,1552
393,2,23,942
393,3,0,660
393,3,1,399
393,3,2,285
393,3,3,269
393,3,4,673
393,3,5,1863
393,3,6,4772
393,3,7,10167
393,3,8,14198
393,3,9,8647
393,3,10,6041
393,3,11,5419
393,3,12,5685
393,3,13,5975
393,3,14,8403
393,3,15,9642
393,3,16,9694
393,3,17,9247
393,3,18,6696
393,3,19,5027
393,3,20,3686
393,3,21,2112
393,3,22,1652
393,3,23,1104
393,4,0,585
393,4,1,266
393,4,2,184
393,4,3,301
393,4,4,696
393,4,5,1942
393,4,6,4957
393,4,7,10981
393,4,8,15622
393,4,9,9277
393,4,10,6536
393,4,11,5517
393,4,12,6089
393,4,13,6259
393,4,14,8694
393,4,15,9985
393,4,16,9945
393,4,17,10009
393,4,18,7122
393,4,19,5366
393,4,20,3820
393,4,21,2551
393,4,22,1640
393,4,23,1186
393,5,0,665
393,5,1,276
393,5,2,255
393,5,3,323
393,5,4,706
393,5,5,1856
393,5,6,4709
393,5,7,10658
393,5,8,14729
393,5,9,9024
393,5,10,6450
393,5,11,5755
393,5,12,6143
393,5,13,6606
393,5,14,8953
393,5,15,10617
393,5,16,9419
393,5,17,9329
393,5,18,7549
393,5,19,5784
393,5,20,4267
393,5,21,2674
393,5,22,2288
393,5,23,1625
393,6,0,843
393,6,1,444
393,6,2,270
393,6,3,290
393,6,4,446
393,6,5,889
393,6,6,1732
393,6,7,2985
393,6,8,4035
393,6,9,4520
393,6,10,4685
393,6,11,4948
393,6,12,5533
393,6,13,5658
393,6,14,5978
393,6,15,6026
393,6,16,5910
393,6,17,5609
393,6,18,5243
393,6,19,4502
393,6,20,3288
393,6,21,2294
393,6,22,1997
393,6,23,1623
394,0,0,561
394,0,1,402
394,0,2,210
394,0,3,180
394,0,4,312
394,0,5,420
394,0,6,777
394,0,7,1260
394,0,8,1715
394,0,9,2170
394,0,10,2802
394,0,11,2565
394,0,12,2638
394,0,13,2831
394,0,14,2977
394,0,15,2997
394,0,16,2866
394,0,17,2497
394,0,18,1851
394,0,19,1532
394,0,20,1258
394,0,21,941
394,0,22,906
394,0,23,606
394,1,0,319
394,1,1,192
394,1,2,118
394,1,3,194
394,1,4,468
394,1,5,1253
394,1,6,3119
394,1,7,7167
394,1,8,10365
394,1,9,5705
394,1,10,3663
394,1,11,3313
394,1,12,3090
394,1,13,3599
394,1,14,4946
394,1,15,6019
394,1,16,6032
394,1,17,5370
394,1,18,3731
394,1,19,2460
394,1,20,2076
394,1,21,988
394,1,22,970
394,1,23,628
394,2,0,285
394,2,1,135
394,2,2,115
394,2,3,172
394,2,4,473
394,2,5,1392
394,2,6,3502
394,2,7,8415
394,2,8,12298
394,2,9,6447
394,2,10,4087
394,2,11,3488
394,2,12,3153
394,2,13,3697
394,2,14,5186
394,2,15,6561
394,2,16,7056
394,2,17,6032
394,2,18,4221
394,2,19,2816
394,2,20,2301
394,2,21,1176
394,2,22,1054
394,2,23,638
394,3,0,433
394,3,1,260
394,3,2,226
394,3,3,220
394,3,4,552
394,3,5,1513
394,3,6,3566
394,3,7,8602
394,3,8,12672
394,3,9,6810
394,3,10,4391
394,3,11,3656
394,3,12,3611
394,3,13,4380
394,3,14,6183
394,3,15,7159
394,3,16,6920
394,3,17,6382
394,3,18,4575
394,3,19,2957
394,3,20,2536
394,3,21,1401
394,3,22,1158
394,3,23,758
394,4,0,322
394,4,1,196
394,4,2,128
394,4,3,188
394,4,4,547
394,4,5,1495
394,4,6,3897
394,4,7,9358
394,4,8,13744
394,4,9,7171
394,4,10,4600
394,4,11,3963
394,4,12,3651
394,4,13,4304
394,4,14,6640
394,4,15,7441
394,4,16,7437
394,4,17,6620
394,4,18,4923
394,4,19,3312
394,4,20,2682
394,4,21,1496
394,4,22,1333
394,4,23,810
394,5,0,375
394,5,1,208
394,5,2,157
394,5,3,239
394,5,4,535
394,5,5,1560
394,5,6,3797
394,5,7,8747
394,5,8,12638
394,5,9,6961
394,5,10,4806
394,5,11,4083
394,5,12,3990
394,5,13,4598
394,5,14,6887
394,5,15,7356
394,5,16,7444
394,5,17,7030
394,5,18,5247
394,5,19,3625
394,5,20,2947
394,5,21,1973
394,5,22,1576
394,5,23,997
394,6,0,628
394,6,1,365
394,6,2,236
394,6,3,166
394,6,4,381
394,6,5,711
394,6,6,1349
394,6,7,2166
394,6,8,3141
394,6,9,3408
394,6,10,3599
394,6,11,3662
394,6,12,3723
394,6,13,3883
394,6,14,4237
394,6,15,4133
394,6,16,3900
394,6,17,3473
394,6,18,3119
394,6,19,2822
394,6,20,2263
394,6,21,1407
394,6,22,1340
394,6,23,974
395,0,0,565
395,0,1,232
395,0,2,165
395,0,3,137
395,0,4,155
395,0,5,432
395,0,6,865
395,0,7,1514
395,0,8,1827
395,0,9,2513
395,0,10,3466
395,0,11,3107
395,0,12,2998
395,0,13,3055
395,0,14,3206
395,0,15,3597
395,0,16,3240
395,0,17,2888
395,0,18,2343
395,0,19,1935
395,0,20,1489
395,0,21,1107
395,0,22,1007
395,0,23,848
395,1,0,355
395,1,1,166
395,1,2,109
395,1,3,113
395,1,4,365
395,1,5,1134
395,1,6,2954
395,1,7,7221
395,1,8,9964
395,1,9,5479
395,1,10,4101
395,1,11,3729
395,1,12,4013
395,1,13,4365
395,1,14,5708
395,1,15,9372
395,1,16,9165
395,1,17,9155
395,1,18,5671
395,1,19,3796
395,1,20,2634
395,1,21,1398
395,1,22,1146
395,1,23,1257
395,2,0,407
395,2,1,163
395,2,2,155
395,2,3,157
395,2,4,433
395,2,5,1209
395,2,6,3358
395,2,7,8744
395,2,8,11815
395,2,9,6517
395,2,10,4551
395,2,11,3852
395,2,12,4117
395,2,13,4654
395,2,14,6156
395,2,15,11111
395,2,16,11005
395,2,17,11252
395,2,18,6598
395,2,19,4358
395,2,20,2856
395,2,21,1707
395,2,22,1328
395,2,23,1226
395,3,0,535
395,3,1,282
395,3,2,237
395,3,3,210
395,3,4,455
395,3,5,1325
395,3,6,3440
395,3,7,8828
395,3,8,12403
395,3,9,6901
395,3,10,4819
395,3,11,4500
395,3,12,4813
395,3,13,5240
395,3,14,7021
395,3,15,11266
395,3,16,11350
395,3,17,11607
395,3,18,6937
395,3,19,4544
395,3,20,3210
395,3,21,1844
395,3,22,1435
395,3,23,1341
395,4,0,479
395,4,1,215
395,4,2,156
395,4,3,205
395,4,4,464
395,4,5,1363
395,4,6,3666
395,4,7,9475
395,4,8,13276
395,4,9,7273
395,4,10,5080
395,4,11,4528
395,4,12,4827
395,4,13,5415
395,4,14,7581
395,4,15,12131
395,4,16,11865
395,4,17,12553
395,4,18,7157
395,4,19,5007
395,4,20,3416
395,4,21,2058
395,4,22,1572
395,4,23,1378
395,5,0,479
395,5,1,207
395,5,2,151
395,5,3,183
395,5,4,422
395,5,5,1350
395,5,6,3661
395,5,7,8771
395,5,8,12107
395,5,9,7162
395,5,10,5094
395,5,11,4874
395,5,12,5226
395,5,13,6139
395,5,14,8064
395,5,15,12023
395,5,16,10969
395,5,17,10910
395,5,18,6996
395,5,19,5034
395,5,20,3568
395,5,21,2324
395,5,22,1821
395,5,23,1609
395,6,0,667
395,6,1,330
395,6,2,218
395,6,3,165
395,6,4,191
395,6,5,551
395,6,6,1342
395,6,7,2596
395,6,8,3112
395,6,9,4148
395,6,10,3535
395,6,11,3582
395,6,12,4710
395,6,13,4148
395,6,14,4528
395,6,15,5200
395,6,16,4415
395,6,17,4205
395,6,18,3538
395,6,19,3193
395,6,20,2515
395,6,21,1617
395,6,22,1506
395,6,23,1285
396,0,0,684
396,0,1,412
396,0,2,180
396,0,3,107
396,0,4,115
396,0,5,180
396,0,6,492
396,0,7,1397
396,0,8,1547
396,0,9,2086
396,0,10,3056
396,0,11,3516
396,0,12,4075
396,0,13,3947
396,0,14,3643
396,0,15,3898
396,0,16,3816
396,0,17,3598
396,0,18,3032
396,0,19,2618
396,0,20,1768
396,0,21,1388
396,0,22,1409
396,0,23,1102
396,1,0,485
396,1,1,217
396,1,2,96
396,1,3,82
396,1,4,183
396,1,5,695
396,1,6,2150
396,1,7,7247
396,1,8,13171
396,1,9,8966
396,1,10,5627
396,1,11,5614
396,1,12,5297
396,1,13,5601
396,1,14,7880
396,1,15,11130
396,1,16,12943
396,1,17,13414
396,1,18,8125
396,1,19,5706
396,1,20,3425
396,1,21,2362
396,1,22,1778
396,1,23,1527
396,2,0,521
396,2,1,273
396,2,2,156
396,2,3,109
396,2,4,196
396,2,5,839
396,2,6,2547
396,2,7,8866
396,2,8,15561
396,2,9,9896
396,2,10,6243
396,2,11,6384
396,2,12,6426
396,2,13,6657
396,2,14,8949
396,2,15,13277
396,2,16,15908
396,2,17,16803
396,2,18,10239
396,2,19,6967
396,2,20,4336
396,2,21,2639
396,2,22,1858
396,2,23,1687
396,3,0,629
396,3,1,356
396,3,2,246
396,3,3,130
396,3,4,219
396,3,5,817
396,3,6,2742
396,3,7,9360
396,3,8,16001
396,3,9,10841
396,3,10,6478
396,3,11,6345
396,3,12,6554
396,3,13,6609
396,3,14,9495
396,3,15,13507
396,3,16,16602
396,3,17,17552
396,3,18,10644
396,3,19,7268
396,3,20,4526
396,3,21,2747
396,3,22,2024
396,3,23,1877
396,4,0,551
396,4,1,270
396,4,2,190
396,4,3,97
396,4,4,225
396,4,5,861
396,4,6,2581
396,4,7,9767
396,4,8,16857
396,4,9,11207
396,4,10,6950
396,4,11,7027
396,4,12,7129
396,4,13,7083
396,4,14,10091
396,4,15,14208
396,4,16,17680
396,4,17,19121
396,4,18,11481
396,4,19,7695
396,4,20,5060
396,4,21,3168
396,4,22,2086
396,4,23,1904
396,5,0,605
396,5,1,289
396,5,2,219
396,5,3,109
396,5,4,231
396,5,5,790
396,5,6,2522
396,5,7,8688
396,5,8,15835
396,5,9,10314
396,5,10,6624
396,5,11,6786
396,5,12,7470
396,5,13,9378
396,5,14,9917
396,5,15,14216
396,5,16,16633
396,5,17,17070
396,5,18,10159
396,5,19,7476
396,5,20,4393
396,5,21,3069
396,5,22,2503
396,5,23,2156
396,6,0,876
396,6,1,449
396,6,2,252
396,6,3,110
396,6,4,153
396,6,5,366
396,6,6,815
396,6,7,1908
396,6,8,2662
396,6,9,3477
396,6,10,3783
396,6,11,4546
396,6,12,4808
396,6,13,5051
396,6,14,4990
396,6,15,5476
396,6,16,5151
396,6,17,5466
396,6,18,4974
396,6,19,4659
396,6,20,3119
396,6,21,2152
396,6,22,1952
396,6,23,1609
397,0,0,2580
397,0,1,950
397,0,2,462
397,0,3,227
397,0,4,219
397,0,5,370
397,0,6,918
397,0,7,1885
397,0,8,2805
397,0,9,3932
397,0,10,6773
397,0,11,8299
397,0,12,10763
397,0,13,11606
397,0,14,12586
397,0,15,13936
397,0,16,14971
397,0,17,15979
397,0,18,11336
397,0,19,8032
397,0,20,6295
397,0,21,5354
397,0,22,5349
397,0,23,3136
397,1,0,1548
397,1,1,497
397,1,2,261
