station_complex_id,dow,hora,share,total_prepandemia
392,4,20,0.00534455,1333135
392,4,21,0.00386908,1333135
392,4,22,0.00312571,1333135
392,4,23,0.00243561,1333135
392,5,0,0.00162624,1333135
392,5,1,0.00067960,1333135
392,5,2,0.00035705,1333135
392,5,3,0.00034580,1333135
392,5,4,0.00080712,1333135
392,5,5,0.00240561,1333135
392,5,6,0.00655072,1333135
392,5,7,0.01541854,1333135
392,5,8,0.01697578,1333135
392,5,9,0.01104464,1333135
392,5,10,0.00771415,1333135
392,5,11,0.00756863,1333135
392,5,12,0.00815671,1333135
392,5,13,0.00977245,1333135
392,5,14,0.01073785,1333135
392,5,15,0.01462643,1333135
392,5,16,0.01514100,1333135
392,5,17,0.01577635,1333135
392,5,18,0.01124117,1333135
392,5,19,0.00761888,1333135
392,5,20,0.00521553,1333135
392,5,21,0.00380457,1333135
392,5,22,0.00325098,1333135
392,5,23,0.00277841,1333135
392,6,0,0.00178602,1333135
392,6,1,0.00085663,1333135
392,6,2,0.00044857,1333135
392,6,3,0.00040131,1333135
392,6,4,0.00050858,1333135
392,6,5,0.00100740,1333135
392,6,6,0.00251587,1333135
392,6,7,0.00369205,1333135
392,6,8,0.00499199,1333135
392,6,9,0.00476621,1333135
392,6,10,0.00487047,1333135
392,6,11,0.00496049,1333135
392,6,12,0.00540680,1333135
392,6,13,0.00587637,1333135
392,6,14,0.00642171,1333135
392,6,15,0.00704130,1333135
392,6,16,0.00690028,1333135
392,6,17,0.00601664,1333135
392,6,18,0.00534905,1333135
392,6,19,0.00450817,1333135
392,6,20,0.00396059,1333135
392,6,21,0.00331624,1333135
392,6,22,0.00265464,1333135
392,6,23,0.00225484,1333135
393,0,0,0.00108822,736985
393,0,1,0.00055496,736985
393,0,2,0.00030123,736985
393,0,3,0.00031615,736985
393,0,4,0.00048169,736985
393,0,5,0.00080056,736985
393,0,6,0.00144508,736985
393,0,7,0.00224021,736985
393,0,8,0.00295393,736985
393,0,9,0.00386439,736985
393,0,10,0.00501774,736985
393,0,11,0.00520906,736985
393,0,12,0.00573553,736985
393,0,13,0.00607475,736985
393,0,14,0.00621044,736985
393,0,15,0.00606254,736985
393,0,16,0.00587529,736985
393,0,17,0.00571789,736985
393,0,18,0.00492412,736985
393,0,19,0.00354281,736985
393,0,20,0.00256450,736985
393,0,21,0.00197969,736985
393,0,22,0.00193084,736985
393,0,23,0.00105972,736985
393,1,0,0.00068794,736985
393,1,1,0.00029987,736985
393,1,2,0.00024967,736985
393,1,3,0.00035143,736985
393,1,4,0.00093760,736985
393,1,5,0.00217372,736985
393,1,6,0.00552928,736985
393,1,7,0.01173972,736985
393,1,8,0.01613466,736985
393,1,9,0.01000427,736985
393,1,10,0.00696758,736985
393,1,11,0.00657815,736985
393,1,12,0.00664600,736985
393,1,13,0.00711683,736985
393,1,14,0.00920100,736985
393,1,15,0.01224177,736985
393,1,16,0.01088218,736985
393,1,17,0.01060402,736985
393,1,18,0.00759174,736985
393,1,19,0.00566769,736985
393,1,20,0.00403672,736985
393,1,21,0.00226599,736985
393,1,22,0.00192948,736985
393,1,23,0.00130939,736985
393,2,0,0.00065673,736985
393,2,1,0.00036771,736985
393,2,2,0.00023745,736985
393,2,3,0.00036364,736985
393,2,4,0.00094167,736985
393,2,5,0.00238947,736985
393,2,6,0.00614667,736985
393,2,7,0.01329878,736985
393,2,8,0.01905738,736985
393,2,9,0.01126889,736985
393,2,10,0.00740178,736985
393,2,11,0.00640040,736985
393,2,12,0.00687531,736985
393,2,13,0.00766094,736985
393,2,14,0.00943438,736985
393,2,15,0.01276688,736985
393,2,16,0.01232861,736985
393,2,17,0.01195954,736985
393,2,18,0.00853884,736985
393,2,19,0.00675726,736985
393,2,20,0.00475451,736985
393,2,21,0.00268798,736985
393,2,22,0.00210588,736985
393,2,23,0.00127818,736985
393,3,0,0.00089554,736985
393,3,1,0.00054140,736985
393,3,2,0.00038671,736985
393,3,3,0.00036500,736985
393,3,4,0.00091318,736985
393,3,5,0.00252787,736985
393,3,6,0.00647503,736985
393,3,7,0.01379540,736985
393,3,8,0.01926498,736985
393,3,9,0.01173294,736985
393,3,10,0.00819691,736985
393,3,11,0.00735293,736985
393,3,12,0.00771386,736985
393,3,13,0.00810736,736985
393,3,14,0.01140186,736985
393,3,15,0.01308303,736985
393,3,16,0.01315359,736985
393,3,17,0.01254707,736985
393,3,18,0.00908567,736985
393,3,19,0.00682103,736985
393,3,20,0.00500146,736985
393,3,21,0.00286573,736985
393,3,22,0.00224157,736985
393,3,23,0.00149800,736985
393,4,0,0.00079377,736985
393,4,1,0.00036093,736985
393,4,2,0.00024967,736985
393,4,3,0.00040842,736985
393,4,4,0.00094439,736985
393,4,5,0.00263506,736985
393,4,6,0.00672605,736985
393,4,7,0.01489990,736985
393,4,8,0.02119717,736985
393,4,9,0.01258777,736985
393,4,10,0.00886857,736985
393,4,11,0.00748591,736985
393,4,12,0.00826204,736985
393,4,13,0.00849271,736985
393,4,14,0.01179671,736985
393,4,15,0.01354844,736985
393,4,16,0.01349417,736985
393,4,17,0.01358101,736985
393,4,18,0.00966370,736985
393,4,19,0.00728102,736985
393,4,20,0.00518328,736985
393,4,21,0.00346140,736985
393,4,22,0.00222528,736985
393,4,23,0.00160926,736985
393,5,0,0.00090233,736985
393,5,1,0.00037450,736985
393,5,2,0.00034600,736985
393,5,3,0.00043827,736985
393,5,4,0.00095796,736985
393,5,5,0.00251837,736985
393,5,6,0.00638955,736985
393,5,7,0.01446162,736985
393,5,8,0.01998548,736985
393,5,9,0.01224448,736985
393,5,10,0.00875187,736985
393,5,11,0.00780884,736985
393,5,12,0.00833531,736985
393,5,13,0.00896355,736985
393,5,14,0.01214814,736985
393,5,15,0.01440599,736985
393,5,16,0.01278045,736985
393,5,17,0.01265833,736985
393,5,18,0.01024309,736985
393,5,19,0.00784819,736985
393,5,20,0.00578981,736985
393,5,21,0.00362830,736985
393,5,22,0.00310454,736985
393,5,23,0.00220493,736985
393,6,0,0.00114385,736985
393,6,1,0.00060245,736985
393,6,2,0.00036636,736985
393,6,3,0.00039350,736985
393,6,4,0.00060517,736985
393,6,5,0.00120627,736985
393,6,6,0.00235012,736985
393,6,7,0.00405029,736985
393,6,8,0.00547501,736985
393,6,9,0.00613310,736985
393,6,10,0.00635698,736985
393,6,11,0.00671384,736985
393,6,12,0.00750762,736985
393,6,13,0.00767723,736985
393,6,14,0.00811143,736985
393,6,15,0.00817656,736985
393,6,16,0.00801916,736985
393,6,17,0.00761074,736985
393,6,18,0.00711412,736985
393,6,19,0.00610867,736985
393,6,20,0.00446142,736985
393,6,21,0.00311268,736985
393,6,22,0.00270969,736985
393,6,23,0.00220222,736985
394,0,0,0.00104314,537800
394,0,1,0.00074749,537800
394,0,2,0.00039048,537800
394,0,3,0.00033470,537800
394,0,4,0.00058014,537800
394,0,5,0.00078096,537800
394,0,6,0.00144478,537800
394,0,7,0.00234288,537800
394,0,8,0.00318892,537800
394,0,9,0.00403496,537800
394,0,10,0.00521012,537800
394,0,11,0.00476943,537800
394,0,12,0.00490517,537800
394,0,13,0.00526404,537800
394,0,14,0.00553552,537800
394,0,15,0.00557270,537800
394,0,16,0.00532912,537800
394,0,17,0.00464299,537800
394,0,18,0.00344180,537800
394,0,19,0.00284864,537800
394,0,20,0.00233916,537800
394,0,21,0.00174972,537800
394,0,22,0.00168464,537800
394,0,23,0.00112681,537800
394,1,0,0.00059316,537800
394,1,1,0.00035701,537800
394,1,2,0.00021941,537800
394,1,3,0.00036073,537800
394,1,4,0.00087021,537800
394,1,5,0.00232986,537800
394,1,6,0.00579955,537800
394,1,7,0.01332652,537800
394,1,8,0.01927296,537800
394,1,9,0.01060803,537800
394,1,10,0.00681108,537800
394,1,11,0.00616028,537800
394,1,12,0.00574563,537800
394,1,13,0.00669208,537800
394,1,14,0.00919673,537800
394,1,15,0.01119189,537800
394,1,16,0.01121607,537800
394,1,17,0.00998512,537800
394,1,18,0.00693752,537800
394,1,19,0.00457419,537800
394,1,20,0.00386017,537800
394,1,21,0.00183711,537800
394,1,22,0.00180364,537800
394,1,23,0.00116772,537800
394,2,0,0.00052994,537800
394,2,1,0.00025102,537800
394,2,2,0.00021383,537800
394,2,3,0.00031982,537800
394,2,4,0.00087951,537800
394,2,5,0.00258832,537800
394,2,6,0.00651171,537800
394,2,7,0.01564708,537800
394,2,8,0.02286724,537800
394,2,9,0.01198773,537800
394,2,10,0.00759948,537800
394,2,11,0.00648568,537800
394,2,12,0.00586277,537800
394,2,13,0.00687430,537800
394,2,14,0.00964299,537800
394,2,15,0.01219970,537800
394,2,16,0.01312012,537800
394,2,17,0.01121607,537800
394,2,18,0.00784864,537800
394,2,19,0.00523615,537800
394,2,20,0.00427854,537800
394,2,21,0.00218669,537800
394,2,22,0.00195984,537800
394,2,23,0.00118631,537800
394,3,0,0.00080513,537800
394,3,1,0.00048345,537800
394,3,2,0.00042023,537800
394,3,3,0.00040907,537800
394,3,4,0.00102640,537800
394,3,5,0.00281331,537800
394,3,6,0.00663072,537800
394,3,7,0.01599479,537800
394,3,8,0.02356266,537800
394,3,9,0.01266270,537800
394,3,10,0.00816475,537800
394,3,11,0.00679807,537800
394,3,12,0.00671439,537800
394,3,13,0.00814429,537800
394,3,14,0.01149684,537800
394,3,15,0.01331164,537800
394,3,16,0.01286724,537800
394,3,17,0.01186687,537800
394,3,18,0.00850688,537800
394,3,19,0.00549833,537800
394,3,20,0.00471551,537800
394,3,21,0.00260506,537800
394,3,22,0.00215322,537800
394,3,23,0.00140945,537800
394,4,0,0.00059874,537800
394,4,1,0.00036445,537800
394,4,2,0.00023801,537800
394,4,3,0.00034957,537800
394,4,4,0.00101711,537800
394,4,5,0.00277984,537800
394,4,6,0.00724619,537800
394,4,7,0.01740052,537800
394,4,8,0.02555597,537800
394,4,9,0.01333395,537800
394,4,10,0.00855337,537800
394,4,11,0.00736891,537800
394,4,12,0.00678877,537800
394,4,13,0.00800298,537800
394,4,14,0.01234660,537800
394,4,15,0.01383600,537800
394,4,16,0.01382856,537800
394,4,17,0.01230941,537800
394,4,18,0.00915396,537800
394,4,19,0.00615842,537800
394,4,20,0.00498698,537800
394,4,21,0.00278170,537800
394,4,22,0.00247862,537800
394,4,23,0.00150614,537800
394,5,0,0.00069729,537800
394,5,1,0.00038676,537800
394,5,2,0.00029193,537800
394,5,3,0.00044440,537800
394,5,4,0.00099479,537800
394,5,5,0.00290071,537800
394,5,6,0.00706025,537800
394,5,7,0.01626441,537800
394,5,8,0.02349944,537800
394,5,9,0.01294347,537800
394,5,10,0.00893641,537800
394,5,11,0.00759204,537800
394,5,12,0.00741911,537800
394,5,13,0.00854965,537800
394,5,14,0.01280588,537800
394,5,15,0.01367795,537800
394,5,16,0.01384158,537800
394,5,17,0.01307177,537800
394,5,18,0.00975642,537800
394,5,19,0.00674042,537800
394,5,20,0.00547973,537800
394,5,21,0.00366865,537800
394,5,22,0.00293046,537800
394,5,23,0.00185385,537800
394,6,0,0.00116772,537800
394,6,1,0.00067869,537800
394,6,2,0.00043882,537800
394,6,3,0.00030866,537800
394,6,4,0.00070844,537800
394,6,5,0.00132205,537800
394,6,6,0.00250837,537800
394,6,7,0.00402752,537800
394,6,8,0.00584046,537800
394,6,9,0.00633693,537800
394,6,10,0.00669208,537800
394,6,11,0.00680922,537800
394,6,12,0.00692265,537800
394,6,13,0.00722016,537800
394,6,14,0.00787839,537800
394,6,15,0.00768501,537800
394,6,16,0.00725177,537800
394,6,17,0.00645779,537800
394,6,18,0.00579955,537800
394,6,19,0.00524730,537800
394,6,20,0.00420788,537800
394,6,21,0.00261621,537800
394,6,22,0.00249163,537800
394,6,23,0.00181108,537800
395,0,0,0.00085617,659914
395,0,1,0.00035156,659914
395,0,2,0.00025003,659914
395,0,3,0.00020760,659914
395,0,4,0.00023488,659914
395,0,5,0.00065463,659914
395,0,6,0.00131078,659914
395,0,7,0.00229424,659914
395,0,8,0.00276854,659914
395,0,9,0.00380807,659914
395,0,10,0.00525220,659914
395,0,11,0.00470819,659914
395,0,12,0.00454302,659914
395,0,13,0.00462939,659914
395,0,14,0.00485821,659914
395,0,15,0.00545071,659914
395,0,16,0.00490973,659914
395,0,17,0.00437633,659914
395,0,18,0.00355046,659914
395,0,19,0.00293220,659914
395,0,20,0.00225635,659914
395,0,21,0.00167749,659914
395,0,22,0.00152596,659914
395,0,23,0.00128502,659914
395,1,0,0.00053795,659914
395,1,1,0.00025155,659914
395,1,2,0.00016517,659914
395,1,3,0.00017123,659914
395,1,4,0.00055310,659914
395,1,5,0.00171841,659914
395,1,6,0.00447634,659914
395,1,7,0.01094233,659914
395,1,8,0.01509894,659914
395,1,9,0.00830260,659914
395,1,10,0.00621445,659914
395,1,11,0.00565074,659914
395,1,12,0.00608110,659914
395,1,13,0.00661450,659914
395,1,14,0.00864961,659914
395,1,15,0.01420185,659914
395,1,16,0.01388817,659914
395,1,17,0.01387302,659914
395,1,18,0.00859354,659914
395,1,19,0.00575226,659914
395,1,20,0.00399143,659914
395,1,21,0.00211846,659914
395,1,22,0.00173659,659914
395,1,23,0.00190479,659914
395,2,0,0.00061675,659914
395,2,1,0.00024700,659914
395,2,2,0.00023488,659914
395,2,3,0.00023791,659914
395,2,4,0.00065615,659914
395,2,5,0.00183206,659914
395,2,6,0.00508854,659914
395,2,7,0.01325021,659914
395,2,8,0.01790385,659914
395,2,9,0.00987553,659914
395,2,10,0.00689635,659914
395,2,11,0.00583712,659914
395,2,12,0.00623869,659914
395,2,13,0.00705243,659914
395,2,14,0.00932849,659914
395,2,15,0.01683704,659914
395,2,16,0.01667642,659914
395,2,17,0.01705071,659914
395,2,18,0.00999827,659914
395,2,19,0.00660389,659914
395,2,20,0.00432784,659914
395,2,21,0.00258670,659914
395,2,22,0.00201238,659914
395,2,23,0.00185782,659914
395,3,0,0.00081071,659914
395,3,1,0.00042733,659914
395,3,2,0.00035914,659914
395,3,3,0.00031822,659914
395,3,4,0.00068948,659914
395,3,5,0.00200784,659914
395,3,6,0.00521280,659914
395,3,7,0.01337750,659914
395,3,8,0.01879487,659914
395,3,9,0.01045742,659914
395,3,10,0.00730247,659914
395,3,11,0.00681907,659914
395,3,12,0.00729337,659914
395,3,13,0.00794043,659914
395,3,14,0.01063927,659914
395,3,15,0.01707192,659914
395,3,16,0.01719921,659914
395,3,17,0.01758866,659914
395,3,18,0.01051198,659914
395,3,19,0.00688575,659914
395,3,20,0.00486427,659914
395,3,21,0.00279430,659914
395,3,22,0.00217453,659914
395,3,23,0.00203208,659914
395,4,0,0.00072585,659914
395,4,1,0.00032580,659914
395,4,2,0.00023639,659914
395,4,3,0.00031065,659914
395,4,4,0.00070312,659914
395,4,5,0.00206542,659914
395,4,6,0.00555527,659914
395,4,7,0.01435793,659914
395,4,8,0.02011777,659914
395,4,9,0.01102113,659914
395,4,10,0.00769797,659914
395,4,11,0.00686150,659914
395,4,12,0.00731459,659914
395,4,13,0.00820561,659914
395,4,14,0.01148786,659914
395,4,15,0.01838270,659914
395,4,16,0.01797962,659914
395,4,17,0.01902218,659914
395,4,18,0.01084535,659914
395,4,19,0.00758735,659914
395,4,20,0.00517643,659914
395,4,21,0.00311859,659914
395,4,22,0.00238213,659914
395,4,23,0.00208815,659914
395,5,0,0.00072585,659914
395,5,1,0.00031368,659914
395,5,2,0.00022882,659914
395,5,3,0.00027731,659914
395,5,4,0.00063948,659914
395,5,5,0.00204572,659914
395,5,6,0.00554769,659914
395,5,7,0.01329113,659914
395,5,8,0.01834633,659914
395,5,9,0.01085293,659914
395,5,10,0.00771919,659914
395,5,11,0.00738581,659914
395,5,12,0.00791921,659914
395,5,13,0.00930273,659914
395,5,14,0.01221977,659914
395,5,15,0.01821904,659914
395,5,16,0.01662186,659914
395,5,17,0.01653246,659914
395,5,18,0.01060138,659914
395,5,19,0.00762827,659914
395,5,20,0.00540677,659914
395,5,21,0.00352167,659914
395,5,22,0.00275945,659914
395,5,23,0.00243820,659914
395,6,0,0.00101074,659914
395,6,1,0.00050007,659914
395,6,2,0.00033035,659914
395,6,3,0.00025003,659914
395,6,4,0.00028943,659914
395,6,5,0.00083496,659914
395,6,6,0.00203360,659914
395,6,7,0.00393385,659914
395,6,8,0.00471577,659914
395,6,9,0.00628567,659914
395,6,10,0.00535676,659914
395,6,11,0.00542798,659914
395,6,12,0.00713729,659914
395,6,13,0.00628567,659914
395,6,14,0.00686150,659914
395,6,15,0.00787981,659914
395,6,16,0.00669027,659914
395,6,17,0.00637204,659914
395,6,18,0.00536130,659914
395,6,19,0.00483851,659914
395,6,20,0.00381110,659914
395,6,21,0.00245032,659914
395,6,22,0.00228212,659914
395,6,23,0.00194722,659914
396,0,0,0.00079328,862238
396,0,1,0.00047783,862238
396,0,2,0.00020876,862238
396,0,3,0.00012410,862238
396,0,4,0.00013337,862238
396,0,5,0.00020876,862238
396,0,6,0.00057061,862238
396,0,7,0.00162020,862238
396,0,8,0.00179417,862238
396,0,9,0.00241929,862238
396,0,10,0.00354427,862238
396,0,11,0.00407776,862238
396,0,12,0.00472607,862238
396,0,13,0.00457762,862238
396,0,14,0.00422505,862238
396,0,15,0.00452079,862238
396,0,16,0.00442569,862238
396,0,17,0.00417286,862238
396,0,18,0.00351643,862238
396,0,19,0.00303628,862238
396,0,20,0.00205048,862238
396,0,21,0.00160976,862238
396,0,22,0.00163412,862238
396,0,23,0.00127807,862238
396,1,0,0.00056249,862238
396,1,1,0.00025167,862238
396,1,2,0.00011134,862238
396,1,3,0.00009510,862238
396,1,4,0.00021224,862238
396,1,5,0.00080604,862238
396,1,6,0.00249351,862238
396,1,7,0.00840487,862238
396,1,8,0.01527536,862238
396,1,9,0.01039852,862238
396,1,10,0.00652604,862238
396,1,11,0.00651096,862238
396,1,12,0.00614332,862238
396,1,13,0.00649589,862238
396,1,14,0.00913901,862238
396,1,15,0.01290827,862238
396,1,16,0.01501094,862238
396,1,17,0.01555719,862238
396,1,18,0.00942315,862238
396,1,19,0.00661766,862238
396,1,20,0.00397222,862238
396,1,21,0.00273938,862238
396,1,22,0.00206208,862238
396,1,23,0.00177097,862238
396,2,0,0.00060424,862238
396,2,1,0.00031662,862238
396,2,2,0.00018092,862238
396,2,3,0.00012642,862238
396,2,4,0.00022732,862238
396,2,5,0.00097305,862238
396,2,6,0.00295394,862238
396,2,7,0.01028254,862238
396,2,8,0.01804722,862238
396,2,9,0.01147711,862238
396,2,10,0.00724046,862238
396,2,11,0.00740399,862238
396,2,12,0.00745270,862238
396,2,13,0.00772061,862238
396,2,14,0.01037880,862238
396,2,15,0.01539830,862238
396,2,16,0.01844966,862238
396,2,17,0.01948766,862238
396,2,18,0.01187491,862238
396,2,19,0.00808014,862238
396,2,20,0.00502877,862238
396,2,21,0.00306064,862238
396,2,22,0.00215486,862238
396,2,23,0.00195654,862238
396,3,0,0.00072950,862238
396,3,1,0.00041288,862238
396,3,2,0.00028530,862238
396,3,3,0.00015077,862238
396,3,4,0.00025399,862238
396,3,5,0.00094753,862238
396,3,6,0.00318010,862238
396,3,7,0.01085547,862238
396,3,8,0.01855752,862238
396,3,9,0.01257309,862238
396,3,10,0.00751301,862238
396,3,11,0.00735876,862238
396,3,12,0.00760115,862238
396,3,13,0.00766494,862238
396,3,14,0.01101204,862238
396,3,15,0.01566505,862238
396,3,16,0.01925454,862238
396,3,17,0.02035633,862238
396,3,18,0.01234462,862238
396,3,19,0.00842923,862238
396,3,20,0.00524913,862238
396,3,21,0.00318590,862238
396,3,22,0.00234738,862238
396,3,23,0.00217689,862238
396,4,0,0.00063903,862238
396,4,1,0.00031314,862238
396,4,2,0.00022036,862238
396,4,3,0.00011250,862238
396,4,4,0.00026095,862238
396,4,5,0.00099856,862238
396,4,6,0.00299337,862238
396,4,7,0.01132750,862238
396,4,8,0.01955029,862238
396,4,9,0.01299757,862238
396,4,10,0.00806042,862238
396,4,11,0.00814972,862238
396,4,12,0.00826802,862238
396,4,13,0.00821467,862238
396,4,14,0.01170327,862238
396,4,15,0.01647805,862238
396,4,16,0.02050478,862238
396,4,17,0.02217601,862238
396,4,18,0.01331535,862238
396,4,19,0.00892445,862238
396,4,20,0.00586845,862238
396,4,21,0.00367416,862238
396,4,22,0.00241929,862238
396,4,23,0.00220821,862238
396,5,0,0.00070166,862238
396,5,1,0.00033517,862238
396,5,2,0.00025399,862238
396,5,3,0.00012642,862238
396,5,4,0.00026791,862238
396,5,5,0.00091622,862238
396,5,6,0.00292495,862238
396,5,7,0.01007610,862238
396,5,8,0.01836500,862238
396,5,9,0.01196189,862238
396,5,10,0.00768233,862238
396,5,11,0.00787022,862238
396,5,12,0.00866350,862238
396,5,13,0.01087635,862238
396,5,14,0.01150146,862238
396,5,15,0.01648733,862238
396,5,16,0.01929050,862238
396,5,17,0.01979732,862238
396,5,18,0.01178213,862238
396,5,19,0.00867046,862238
396,5,20,0.00509488,862238
396,5,21,0.00355934,862238
396,5,22,0.00290291,862238
396,5,23,0.00250047,862238
396,6,0,0.00101596,862238
396,6,1,0.00052074,862238
396,6,2,0.00029226,862238
396,6,3,0.00012757,862238
396,6,4,0.00017745,862238
396,6,5,0.00042448,862238
396,6,6,0.00094521,862238
396,6,7,0.00221285,862238
396,6,8,0.00308731,862238
396,6,9,0.00403253,862238
396,6,10,0.00438742,862238
396,6,11,0.00527233,862238
396,6,12,0.00557619,862238
396,6,13,0.00585801,862238
396,6,14,0.00578727,862238
396,6,15,0.00635091,862238
396,6,16,0.00597399,862238
396,6,17,0.00633932,862238
396,6,18,0.00576871,862238
396,6,19,0.00540338,862238
396,6,20,0.00361733,862238
396,6,21,0.00249583,862238
396,6,22,0.00226388,862238
396,6,23,0.00186607,862238
397,0,0,0.00120149,2147336
397,0,1,0.00044241,2147336
397,0,2,0.00021515,2147336
397,0,3,0.00010571,2147336
397,0,4,0.00010199,2147336
397,0,5,0.00017231,2147336
397,0,6,0.00042751,2147336
397,0,7,0.00087783,2147336
397,0,8,0.00130627,2147336
397,0,9,0.00183111,2147336
397,0,10,0.00315414,2147336
397,0,11,0.00386479,2147336
397,0,12,0.00501226,2147336
397,0,13,0.00540484,2147336
397,0,14,0.00586122,2147336
397,0,15,0.00648990,2147336
397,0,16,0.00697189,2147336
397,0,17,0.00744131,2147336
397,0,18,0.00527910,2147336
397,0,19,0.00374045,2147336
397,0,20,0.00293154,2147336
397,0,21,0.00249332,2147336
397,0,22,0.00249099,2147336
397,0,23,0.00146041,2147336
397,1,0,0.00072089,2147336
397,1,1,0.00023145,2147336
397,1,2,0.00012155,2147336
397,1,3,0.00005495,2147336
397,1,4,0.00010292,2147336
397,1,5,0.00054346,2147336
397,1,6,0.00234989,2147336
397,1,7,0.00759127,2147336
397,1,8,0.01501861,2147336
397,1,9,0.00946661,2147336
397,1,10,0.00517944,2147336
397,1,11,0.00529726,2147336
397,1,12,0.00600232,2147336
397,1,13,0.00656628,2147336
397,1,14,0.00801784,2147336
397,1,15,0.01287502,2147336
397,1,16,0.01431355,2147336
397,1,17,0.01437502,2147336
397,1,18,0.01132194,2147336
397,1,19,0.00752514,2147336
397,1,20,0.00505417,2147336
397,1,21,0.00383172,2147336
397,1,22,0.00281092,2147336
397,1,23,0.00187814,2147336
397,2,0,0.00064079,2147336
397,2,1,0.00024216,2147336
397,2,2,0.00012760,2147336
397,2,3,0.00007079,2147336
397,2,4,0.00011409,2147336
397,2,5,0.00064499,2147336
397,2,6,0.00280347,2147336
397,2,7,0.00947406,2147336
397,2,8,0.01850525,2147336
397,2,9,0.01138434,2147336
397,2,10,0.00599953,2147336
397,2,11,0.00575178,2147336
397,2,12,0.00627894,2147336
397,2,13,0.00684290,2147336
397,2,14,0.00806953,2147336
397,2,15,0.01370815,2147336
397,2,16,0.01555602,2147336
397,2,17,0.01575673,2147336
397,2,18,0.01258629,2147336
397,2,19,0.00859158,2147336
397,2,20,0.00602561,2147336
397,2,21,0.00445063,2147336
397,2,22,0.00310478,2147336
397,2,23,0.00197873,2147336
397,3,0,0.00093372,2147336
397,3,1,0.00044660,2147336
397,3,2,0.00021468,2147336
397,3,3,0.00011363,2147336
397,3,4,0.00014623,2147336
397,3,5,0.00069016,2147336
397,3,6,0.00287798,2147336
397,3,7,0.00965848,2147336
397,3,8,0.01865567,2147336
397,3,9,0.01178018,2147336
397,3,10,0.00638000,2147336
397,3,11,0.00621701,2147336
397,3,12,0.00687084,2147336
397,3,13,0.00741197,2147336
397,3,14,0.00891430,2147336
397,3,15,0.01433311,2147336
397,3,16,0.01627598,2147336
397,3,17,0.01664947,2147336
397,3,18,0.01311346,2147336
397,3,19,0.00876807,2147336
397,3,20,0.00626078,2147336
397,3,21,0.00444877,2147336
397,3,22,0.00328221,2147336
397,3,23,0.00225628,2147336
397,4,0,0.00078050,2147336
397,4,1,0.00027616,2147336
397,4,2,0.00014436,2147336
397,4,3,0.00007870,2147336
397,4,4,0.00013598,2147336
397,4,5,0.00070180,2147336
397,4,6,0.00291524,2147336
397,4,7,0.01025690,2147336
397,4,8,0.02014776,2147336
397,4,9,0.01265801,2147336
397,4,10,0.00682148,2147336
397,4,11,0.00647034,2147336
397,4,12,0.00739288,2147336
397,4,13,0.00815895,2147336
397,4,14,0.00984569,2147336
397,4,15,0.01546148,2147336
397,4,16,0.01769635,2147336
397,4,17,0.01840187,2147336
397,4,18,0.01427117,2147336
397,4,19,0.00949409,2147336
397,4,20,0.00696631,2147336
397,4,21,0.00491167,2147336
397,4,22,0.00350807,2147336
397,4,23,0.00237504,2147336
397,5,0,0.00090531,2147336
397,5,1,0.00032086,2147336
397,5,2,0.00017696,2147336
397,5,3,0.00009500,2147336
397,5,4,0.00014483,2147336
397,5,5,0.00064918,2147336
397,5,6,0.00276529,2147336
397,5,7,0.00900837,2147336
397,5,8,0.01822630,2147336
397,5,9,0.01196320,2147336
397,5,10,0.00659887,2147336
397,5,11,0.00666687,2147336
397,5,12,0.00776171,2147336
397,5,13,0.00874339,2147336
397,5,14,0.01031324,2147336
397,5,15,0.01612463,2147336
397,5,16,0.01719433,2147336
397,5,17,0.01721622,2147336
397,5,18,0.01404578,2147336
397,5,19,0.01028111,2147336
397,5,20,0.00694116,2147336
397,5,21,0.00561533,2147336
397,5,22,0.00398773,2147336
397,5,23,0.00298370,2147336
397,6,0,0.00132536,2147336
397,6,1,0.00050295,2147336
397,6,2,0.00024449,2147336
397,6,3,0.00012527,2147336
397,6,4,0.00012946,2147336
397,6,5,0.00022912,2147336
397,6,6,0.00068410,2147336
397,6,7,0.00138171,2147336
397,6,8,0.00227072,2147336
397,6,9,0.00298323,2147336
397,6,10,0.00396026,2147336
397,6,11,0.00523253,2147336
397,6,12,0.00651365,2147336
397,6,13,0.00743479,2147336
397,6,14,0.00814498,2147336
397,6,15,0.00943588,2147336
397,6,16,0.00993743,2147336
397,6,17,0.00991601,2147336
397,6,18,0.00981309,2147336
397,6,19,0.00824324,2147336
397,6,20,0.00604423,2147336
397,6,21,0.00476497,2147336
397,6,22,0.00341959,2147336
397,6,23,0.00272617,2147336
398,0,0,0.00108888,1268272
398,0,1,0.00046835,1268272
398,0,2,0.00026177,1268272
398,0,3,0.00013562,1268272
398,0,4,0.00012379,1268272
398,0,5,0.00013246,1268272
398,0,6,0.00030672,1268272
398,0,7,0.00094538,1268272
398,0,8,0.00137589,1268272
398,0,9,0.00155566,1268272
398,0,10,0.00263272,1268272
398,0,11,0.00330055,1268272
398,0,12,0.00431453,1268272
398,0,13,0.00456763,1268272
398,0,14,0.00489091,1268272
398,0,15,0.00590252,1268272
398,0,16,0.00599792,1268272
398,0,17,0.00624629,1268272
398,0,18,0.00434765,1268272
398,0,19,0.00314207,1268272
398,0,20,0.00266268,1268272
398,0,21,0.00230786,1268272
398,0,22,0.00241037,1268272
