station_complex_id,year,dow,hora,ridership
179,2021,2,6,19659
179,2021,2,7,35634
179,2021,2,8,46537
179,2021,2,9,31473
179,2021,2,10,21844
179,2021,2,11,19597
179,2021,2,12,20501
179,2021,2,13,22084
179,2021,2,14,23678
179,2021,2,15,25738
179,2021,2,16,30680
179,2021,2,17,33305
179,2021,2,18,26764
179,2021,2,19,17968
179,2021,2,20,12922
179,2021,2,21,8310
179,2021,2,22,6367
179,2021,2,23,3537
179,2021,3,0,1744
179,2021,3,1,664
179,2021,3,2,399
179,2021,3,3,429
179,2021,3,4,1762
179,2021,3,5,7073
179,2021,3,6,20346
179,2021,3,7,36537
179,2021,3,8,46816
179,2021,3,9,32264
179,2021,3,10,22518
179,2021,3,11,20509
179,2021,3,12,21047
179,2021,3,13,23609
179,2021,3,14,24905
179,2021,3,15,26779
179,2021,3,16,31516
179,2021,3,17,34146
179,2021,3,18,27662
179,2021,3,19,18872
179,2021,3,20,12841
179,2021,3,21,8882
179,2021,3,22,6686
179,2021,3,23,3879
179,2021,4,0,1769
179,2021,4,1,695
179,2021,4,2,482
179,2021,4,3,543
179,2021,4,4,1522
179,2021,4,5,7026
179,2021,4,6,19744
179,2021,4,7,34227
179,2021,4,8,44186
179,2021,4,9,31073
179,2021,4,10,22495
179,2021,4,11,20768
179,2021,4,12,20832
179,2021,4,13,23207
179,2021,4,14,23722
179,2021,4,15,26606
179,2021,4,16,30777
179,2021,4,17,34337
179,2021,4,18,29076
179,2021,4,19,19799
179,2021,4,20,13996
179,2021,4,21,9286
179,2021,4,22,6865
179,2021,4,23,3874
179,2021,5,0,1989
179,2021,5,1,825
179,2021,5,2,517
179,2021,5,3,560
179,2021,5,4,1674
179,2021,5,5,7037
179,2021,5,6,18026
179,2021,5,7,31421
179,2021,5,8,38038
179,2021,5,9,27815
179,2021,5,10,23080
179,2021,5,11,22641
179,2021,5,12,24059
179,2021,5,13,26664
179,2021,5,14,29290
179,2021,5,15,31005
179,2021,5,16,33839
179,2021,5,17,34650
179,2021,5,18,31757
179,2021,5,19,23597
179,2021,5,20,16500
179,2021,5,21,10560
179,2021,5,22,8243
179,2021,5,23,4754
179,2021,6,0,2731
179,2021,6,1,1249
179,2021,6,2,690
179,2021,6,3,544
179,2021,6,4,1092
179,2021,6,5,2894
179,2021,6,6,6088
179,2021,6,7,9229
179,2021,6,8,12681
179,2021,6,9,16099
179,2021,6,10,19011
179,2021,6,11,21850
179,2021,6,12,23335
179,2021,6,13,25175
179,2021,6,14,25238
179,2021,6,15,23383
179,2021,6,16,22357
179,2021,6,17,20974
179,2021,6,18,19220
179,2021,6,19,16672
179,2021,6,20,12906
179,2021,6,21,8559
179,2021,6,22,6863
179,2021,6,23,4617
179,2022,0,0,3468
179,2022,0,1,1897
179,2022,0,2,1154
179,2022,0,3,955
179,2022,0,4,1179
179,2022,0,5,2303
179,2022,0,6,4802
179,2022,0,7,7473
179,2022,0,8,11995
179,2022,0,9,16559
179,2022,0,10,21779
179,2022,0,11,24401
179,2022,0,12,25276
179,2022,0,13,25810
179,2022,0,14,24010
179,2022,0,15,22127
179,2022,0,16,20238
179,2022,0,17,18924
179,2022,0,18,16984
179,2022,0,19,12807
179,2022,0,20,9189
179,2022,0,21,6717
179,2022,0,22,5343
179,2022,0,23,3052
179,2022,1,0,1676
179,2022,1,1,874
179,2022,1,2,597
179,2022,1,3,765
179,2022,1,4,1879
179,2022,1,5,6724
179,2022,1,6,21009
179,2022,1,7,42156
179,2022,1,8,61052
179,2022,1,9,40195
179,2022,1,10,27093
179,2022,1,11,24498
179,2022,1,12,23363
179,2022,1,13,24777
179,2022,1,14,25669
179,2022,1,15,29229
179,2022,1,16,32510
179,2022,1,17,36264
179,2022,1,18,29171
179,2022,1,19,18744
179,2022,1,20,12699
179,2022,1,21,8460
179,2022,1,22,6116
179,2022,1,23,3154
179,2022,2,0,1539
179,2022,2,1,732
179,2022,2,2,610
179,2022,2,3,784
179,2022,2,4,1922
179,2022,2,5,7393
179,2022,2,6,24109
179,2022,2,7,49352
179,2022,2,8,78718
179,2022,2,9,52128
179,2022,2,10,30040
179,2022,2,11,25275
179,2022,2,12,23581
179,2022,2,13,25792
179,2022,2,14,26409
179,2022,2,15,31166
179,2022,2,16,36350
179,2022,2,17,41010
179,2022,2,18,32950
179,2022,2,19,21075
179,2022,2,20,14519
179,2022,2,21,9362
179,2022,2,22,6698
179,2022,2,23,3300
179,2022,3,0,1789
179,2022,3,1,875
179,2022,3,2,664
179,2022,3,3,872
179,2022,3,4,1896
179,2022,3,5,7577
179,2022,3,6,24571
179,2022,3,7,50894
179,2022,3,8,78687
179,2022,3,9,53769
179,2022,3,10,31288
179,2022,3,11,26543
179,2022,3,12,25855
179,2022,3,13,27143
179,2022,3,14,27881
179,2022,3,15,31978
179,2022,3,16,36288
179,2022,3,17,42346
179,2022,3,18,34602
179,2022,3,19,22749
179,2022,3,20,15384
179,2022,3,21,10439
179,2022,3,22,7219
179,2022,3,23,3708
179,2022,4,0,1957
179,2022,4,1,969
179,2022,4,2,743
179,2022,4,3,959
179,2022,4,4,1987
179,2022,4,5,7373
179,2022,4,6,23602
179,2022,4,7,48453
179,2022,4,8,73822
179,2022,4,9,50765
179,2022,4,10,31751
179,2022,4,11,27397
179,2022,4,12,26295
179,2022,4,13,27248
179,2022,4,14,28417
179,2022,4,15,32424
179,2022,4,16,37677
179,2022,4,17,43315
179,2022,4,18,36528
179,2022,4,19,24075
179,2022,4,20,16732
179,2022,4,21,10735
179,2022,4,22,7678
179,2022,4,23,4074
179,2022,5,0,2210
179,2022,5,1,1104
179,2022,5,2,713
179,2022,5,3,942
179,2022,5,4,1999
179,2022,5,5,7094
179,2022,5,6,20985
179,2022,5,7,40980
179,2022,5,8,55574
179,2022,5,9,40108
179,2022,5,10,29596
179,2022,5,11,27951
179,2022,5,12,28778
179,2022,5,13,30222
179,2022,5,14,32794
179,2022,5,15,35915
179,2022,5,16,38121
179,2022,5,17,42189
179,2022,5,18,39068
179,2022,5,19,28550
179,2022,5,20,19270
179,2022,5,21,12810
179,2022,5,22,9629
179,2022,5,23,5609
179,2022,6,0,3188
179,2022,6,1,1868
179,2022,6,2,1179
179,2022,6,3,1051
179,2022,6,4,1276
179,2022,6,5,2942
179,2022,6,6,7031
179,2022,6,7,10548
179,2022,6,8,15982
179,2022,6,9,21100
179,2022,6,10,25571
179,2022,6,11,29286
179,2022,6,12,30761
179,2022,6,13,31220
179,2022,6,14,29914
179,2022,6,15,28024
179,2022,6,16,27511
179,2022,6,17,26128
179,2022,6,18,24586
179,2022,6,19,21292
179,2022,6,20,15833
179,2022,6,21,11560
179,2022,6,22,8408
179,2022,6,23,5515
179,2023,0,0,4311
179,2023,0,1,2424
179,2023,0,2,1393
179,2023,0,3,946
179,2023,0,4,1142
179,2023,0,5,2352
179,2023,0,6,5218
179,2023,0,7,8074
179,2023,0,8,14079
179,2023,0,9,19092
179,2023,0,10,24630
179,2023,0,11,28449
179,2023,0,12,29332
179,2023,0,13,30256
179,2023,0,14,27741
179,2023,0,15,24755
179,2023,0,16,23022
179,2023,0,17,21636
179,2023,0,18,19967
179,2023,0,19,15458
179,2023,0,20,10929
179,2023,0,21,8577
179,2023,0,22,6665
179,2023,0,23,3685
179,2023,1,0,2050
179,2023,1,1,762
179,2023,1,2,555
179,2023,1,3,633
179,2023,1,4,1838
179,2023,1,5,6499
179,2023,1,6,20416
179,2023,1,7,46932
179,2023,1,8,70428
179,2023,1,9,45783
179,2023,1,10,30489
179,2023,1,11,27308
179,2023,1,12,27062
179,2023,1,13,27567
179,2023,1,14,29443
179,2023,1,15,33208
179,2023,1,16,36337
179,2023,1,17,40601
179,2023,1,18,32965
179,2023,1,19,20773
179,2023,1,20,14431
179,2023,1,21,9721
179,2023,1,22,7138
179,2023,1,23,3483
179,2023,2,0,1880
179,2023,2,1,837
179,2023,2,2,587
179,2023,2,3,620
179,2023,2,4,1921
179,2023,2,5,7441
179,2023,2,6,23574
179,2023,2,7,56910
179,2023,2,8,96740
179,2023,2,9,63329
179,2023,2,10,35015
179,2023,2,11,27952
179,2023,2,12,26687
179,2023,2,13,28331
179,2023,2,14,30558
179,2023,2,15,35191
179,2023,2,16,38565
179,2023,2,17,44149
179,2023,2,18,36921
179,2023,2,19,23563
179,2023,2,20,17004
179,2023,2,21,11011
179,2023,2,22,8295
179,2023,2,23,3812
179,2023,3,0,2207
179,2023,3,1,1015
179,2023,3,2,667
179,2023,3,3,751
179,2023,3,4,2166
179,2023,3,5,7077
179,2023,3,6,23728
179,2023,3,7,57690
179,2023,3,8,97887
179,2023,3,9,65378
179,2023,3,10,36260
179,2023,3,11,29810
179,2023,3,12,29156
179,2023,3,13,29128
179,2023,3,14,31739
179,2023,3,15,35010
179,2023,3,16,39312
179,2023,3,17,45908
179,2023,3,18,38408
179,2023,3,19,25234
179,2023,3,20,17258
179,2023,3,21,11732
179,2023,3,22,8957
179,2023,3,23,4075
179,2023,4,0,2288
179,2023,4,1,993
179,2023,4,2,622
179,2023,4,3,769
179,2023,4,4,1959
179,2023,4,5,6949
179,2023,4,6,23025
179,2023,4,7,53682
179,2023,4,8,89630
179,2023,4,9,62018
179,2023,4,10,36982
179,2023,4,11,30487
179,2023,4,12,29591
179,2023,4,13,30095
179,2023,4,14,32139
179,2023,4,15,36168
179,2023,4,16,40342
179,2023,4,17,47788
179,2023,4,18,40313
179,2023,4,19,26274
179,2023,4,20,19118
179,2023,4,21,12435
179,2023,4,22,9218
179,2023,4,23,4567
179,2023,5,0,2588
179,2023,5,1,1060
179,2023,5,2,727
179,2023,5,3,748
179,2023,5,4,1813
179,2023,5,5,6734
179,2023,5,6,20473
179,2023,5,7,45280
179,2023,5,8,62120
179,2023,5,9,45874
179,2023,5,10,32994
179,2023,5,11,30654
179,2023,5,12,31157
179,2023,5,13,32539
179,2023,5,14,36743
179,2023,5,15,39820
179,2023,5,16,42170
179,2023,5,17,46384
179,2023,5,18,42944
179,2023,5,19,30672
179,2023,5,20,20525
179,2023,5,21,14856
179,2023,5,22,11195
179,2023,5,23,6790
179,2023,6,0,3753
179,2023,6,1,1909
179,2023,6,2,1106
179,2023,6,3,874
179,2023,6,4,1137
179,2023,6,5,2780
179,2023,6,6,7184
179,2023,6,7,11155
179,2023,6,8,17625
179,2023,6,9,23805
179,2023,6,10,28568
179,2023,6,11,32283
179,2023,6,12,34212
179,2023,6,13,34760
179,2023,6,14,33416
179,2023,6,15,30607
179,2023,6,16,29730
179,2023,6,17,29159
179,2023,6,18,28857
179,2023,6,19,23839
179,2023,6,20,17430
179,2023,6,21,12953
179,2023,6,22,10356
179,2023,6,23,6774
179,2024,0,0,4360
179,2024,0,1,2125
179,2024,0,2,1162
179,2024,0,3,931
179,2024,0,4,1115
179,2024,0,5,2535
179,2024,0,6,5461
179,2024,0,7,8850
179,2024,0,8,14526
179,2024,0,9,19554
179,2024,0,10,26249
179,2024,0,11,29612
179,2024,0,12,30969
179,2024,0,13,32049
179,2024,0,14,29575
179,2024,0,15,26221
179,2024,0,16,24407
179,2024,0,17,23006
179,2024,0,18,21736
179,2024,0,19,16285
179,2024,0,20,11606
179,2024,0,21,8680
179,2024,0,22,7317
179,2024,0,23,4006
179,2024,1,0,2329
179,2024,1,1,1076
179,2024,1,2,737
179,2024,1,3,803
179,2024,1,4,2007
179,2024,1,5,7128
179,2024,1,6,21845
179,2024,1,7,50433
179,2024,1,8,77998
179,2024,1,9,51162
179,2024,1,10,32606
179,2024,1,11,28457
179,2024,1,12,27727
179,2024,1,13,28556
179,2024,1,14,30585
179,2024,1,15,35417
179,2024,1,16,36621
179,2024,1,17,42624
179,2024,1,18,34517
179,2024,1,19,22327
179,2024,1,20,15567
179,2024,1,21,10192
179,2024,1,22,8271
179,2024,1,23,4112
179,2024,2,0,2170
179,2024,2,1,911
179,2024,2,2,787
179,2024,2,3,894
179,2024,2,4,2467
179,2024,2,5,8011
179,2024,2,6,24713
179,2024,2,7,60264
179,2024,2,8,104489
179,2024,2,9,69057
179,2024,2,10,36610
179,2024,2,11,29269
179,2024,2,12,28755
179,2024,2,13,29369
179,2024,2,14,31207
179,2024,2,15,37184
179,2024,2,16,38353
179,2024,2,17,45564
179,2024,2,18,37692
179,2024,2,19,23993
179,2024,2,20,17909
179,2024,2,21,11376
179,2024,2,22,8890
179,2024,2,23,4255
179,2024,3,0,2363
179,2024,3,1,1027
179,2024,3,2,782
179,2024,3,3,817
179,2024,3,4,2246
179,2024,3,5,7512
179,2024,3,6,24268
179,2024,3,7,59543
179,2024,3,8,103686
179,2024,3,9,69912
179,2024,3,10,37653
179,2024,3,11,30011
179,2024,3,12,29229
179,2024,3,13,29655
179,2024,3,14,31365
179,2024,3,15,36234
179,2024,3,16,38190
179,2024,3,17,44806
179,2024,3,18,37079
179,2024,3,19,24476
179,2024,3,20,17157
179,2024,3,21,11494
179,2024,3,22,9249
179,2024,3,23,4426
179,2024,4,0,2619
179,2024,4,1,987
179,2024,4,2,807
179,2024,4,3,910
179,2024,4,4,2159
179,2024,4,5,7232
179,2024,4,6,23336
179,2024,4,7,56392
179,2024,4,8,96317
179,2024,4,9,66576
179,2024,4,10,37145
179,2024,4,11,30558
179,2024,4,12,29128
179,2024,4,13,30283
179,2024,4,14,31827
179,2024,4,15,38021
179,2024,4,16,40456
179,2024,4,17,47239
179,2024,4,18,40707
179,2024,4,19,26613
179,2024,4,20,19658
179,2024,4,21,12397
179,2024,4,22,9859
179,2024,4,23,4914
179,2024,5,0,2752
179,2024,5,1,1141
179,2024,5,2,799
179,2024,5,3,899
179,2024,5,4,2193
179,2024,5,5,6793
179,2024,5,6,20916
179,2024,5,7,47382
179,2024,5,8,64895
179,2024,5,9,47478
179,2024,5,10,33171
179,2024,5,11,30143
179,2024,5,12,31801
179,2024,5,13,33183
179,2024,5,14,36650
179,2024,5,15,40867
179,2024,5,16,41530
179,2024,5,17,47228
179,2024,5,18,43790
179,2024,5,19,30888
179,2024,5,20,22086
179,2024,5,21,15484
179,2024,5,22,11650
179,2024,5,23,6719
179,2024,6,0,4175
179,2024,6,1,1878
179,2024,6,2,1149
179,2024,6,3,873
179,2024,6,4,1301
179,2024,6,5,3077
179,2024,6,6,7807
179,2024,6,7,12910
179,2024,6,8,19336
179,2024,6,9,25553
179,2024,6,10,30476
179,2024,6,11,35194
179,2024,6,12,37320
179,2024,6,13,36880
179,2024,6,14,36375
179,2024,6,15,32318
179,2024,6,16,30729
179,2024,6,17,30852
179,2024,6,18,29901
179,2024,6,19,24930
179,2024,6,20,19245
179,2024,6,21,14015
179,2024,6,22,11605
179,2024,6,23,7197
180,2020,0,0,947
180,2020,0,1,301
180,2020,0,2,170
180,2020,0,3,176
180,2020,0,4,285
180,2020,0,5,1074
180,2020,0,6,1594
180,2020,0,7,2130
180,2020,0,8,2618
180,2020,0,9,3643
180,2020,0,10,4396
180,2020,0,11,5060
180,2020,0,12,5310
180,2020,0,13,5936
180,2020,0,14,5699
180,2020,0,15,5157
180,2020,0,16,4575
180,2020,0,17,4103
180,2020,0,18,3400
180,2020,0,19,2857
180,2020,0,20,2061
180,2020,0,21,1777
180,2020,0,22,1467
180,2020,0,23,1283
180,2020,1,0,583
180,2020,1,1,172
180,2020,1,2,131
180,2020,1,3,185
180,2020,1,4,689
180,2020,1,5,3245
180,2020,1,6,5780
180,2020,1,7,10984
180,2020,1,8,14493
180,2020,1,9,10431
180,2020,1,10,6160
180,2020,1,11,5891
180,2020,1,12,5856
180,2020,1,13,6342
180,2020,1,14,6686
180,2020,1,15,7546
180,2020,1,16,7841
180,2020,1,17,8306
180,2020,1,18,5220
180,2020,1,19,3639
180,2020,1,20,2520
180,2020,1,21,1776
180,2020,1,22,1344
180,2020,1,23,1356
180,2020,2,0,636
180,2020,2,1,153
180,2020,2,2,154
180,2020,2,3,208
180,2020,2,4,763
180,2020,2,5,3585
180,2020,2,6,6223
180,2020,2,7,12463
180,2020,2,8,16200
180,2020,2,9,11517
180,2020,2,10,6926
180,2020,2,11,6335
180,2020,2,12,5971
180,2020,2,13,6242
180,2020,2,14,6809
180,2020,2,15,7940
180,2020,2,16,8539
180,2020,2,17,8922
180,2020,2,18,5869
180,2020,2,19,3961
180,2020,2,20,2741
180,2020,2,21,2006
180,2020,2,22,1470
180,2020,2,23,1470
180,2020,3,0,786
180,2020,3,1,276
180,2020,3,2,216
180,2020,3,3,276
180,2020,3,4,799
180,2020,3,5,3626
180,2020,3,6,6392
180,2020,3,7,12317
180,2020,3,8,16231
180,2020,3,9,11667
180,2020,3,10,7359
180,2020,3,11,6604
180,2020,3,12,6742
180,2020,3,13,7011
180,2020,3,14,7386
180,2020,3,15,8265
180,2020,3,16,8922
180,2020,3,17,9237
180,2020,3,18,6152
180,2020,3,19,4291
180,2020,3,20,2859
180,2020,3,21,1987
180,2020,3,22,1721
180,2020,3,23,1533
180,2020,4,0,721
180,2020,4,1,171
180,2020,4,2,156
180,2020,4,3,214
180,2020,4,4,804
180,2020,4,5,3660
180,2020,4,6,6387
180,2020,4,7,12749
180,2020,4,8,16436
180,2020,4,9,12120
180,2020,4,10,7248
180,2020,4,11,6637
180,2020,4,12,6363
180,2020,4,13,6762
180,2020,4,14,7365
180,2020,4,15,8305
180,2020,4,16,8940
180,2020,4,17,9196
180,2020,4,18,6447
180,2020,4,19,4285
180,2020,4,20,2979
180,2020,4,21,2205
180,2020,4,22,1735
180,2020,4,23,1641
180,2020,5,0,723
180,2020,5,1,177
180,2020,5,2,160
180,2020,5,3,226
180,2020,5,4,770
180,2020,5,5,3141
180,2020,5,6,5860
180,2020,5,7,11247
180,2020,5,8,15244
180,2020,5,9,11018
180,2020,5,10,7263
180,2020,5,11,6899
180,2020,5,12,6988
180,2020,5,13,8079
180,2020,5,14,8016
180,2020,5,15,8627
180,2020,5,16,8326
180,2020,5,17,8395
180,2020,5,18,6661
180,2020,5,19,5030
180,2020,5,20,3688
180,2020,5,21,2532
180,2020,5,22,2061
180,2020,5,23,1918
180,2020,6,0,905
180,2020,6,1,262
180,2020,6,2,190
180,2020,6,3,172
180,2020,6,4,364
180,2020,6,5,1312
180,2020,6,6,1916
180,2020,6,7,3029
180,2020,6,8,3919
180,2020,6,9,4548
180,2020,6,10,5192
180,2020,6,11,5816
180,2020,6,12,6257
180,2020,6,13,6507
180,2020,6,14,6626
180,2020,6,15,6039
180,2020,6,16,5550
180,2020,6,17,5214
180,2020,6,18,4727
180,2020,6,19,4113
180,2020,6,20,3191
180,2020,6,21,2491
180,2020,6,22,1873
180,2020,6,23,1917
180,2021,0,0,1230
180,2021,0,1,570
180,2021,0,2,277
180,2021,0,3,179
180,2021,0,4,337
180,2021,0,5,1039
180,2021,0,6,1744
180,2021,0,7,2334
180,2021,0,8,3134
180,2021,0,9,4570
180,2021,0,10,5942
180,2021,0,11,7222
180,2021,0,12,7476
180,2021,0,13,7562
180,2021,0,14,7477
180,2021,0,15,6413
180,2021,0,16,5444
180,2021,0,17,5026
180,2021,0,18,4473
180,2021,0,19,3353
180,2021,0,20,2453
180,2021,0,21,1999
180,2021,0,22,1684
180,2021,0,23,1292
180,2021,1,0,719
180,2021,1,1,241
180,2021,1,2,171
180,2021,1,3,189
180,2021,1,4,857
180,2021,1,5,3510
180,2021,1,6,6355
180,2021,1,7,12093
180,2021,1,8,13580
180,2021,1,9,9741
180,2021,1,10,7360
180,2021,1,11,7234
180,2021,1,12,7600
180,2021,1,13,8073
180,2021,1,14,8875
180,2021,1,15,9180
180,2021,1,16,10186
180,2021,1,17,9900
180,2021,1,18,6983
180,2021,1,19,4528
180,2021,1,20,2828
180,2021,1,21,1929
180,2021,1,22,1677
180,2021,1,23,1599
180,2021,2,0,614
180,2021,2,1,207
180,2021,2,2,165
180,2021,2,3,188
180,2021,2,4,955
180,2021,2,5,3876
180,2021,2,6,6664
180,2021,2,7,13181
180,2021,2,8,15748
180,2021,2,9,11015
180,2021,2,10,7980
180,2021,2,11,7579
180,2021,2,12,7920
180,2021,2,13,8502
180,2021,2,14,9216
180,2021,2,15,9746
180,2021,2,16,11132
180,2021,2,17,11368
180,2021,2,18,7884
180,2021,2,19,5226
180,2021,2,20,3062
180,2021,2,21,2191
180,2021,2,22,1797
180,2021,2,23,1554
180,2021,3,0,687
180,2021,3,1,204
180,2021,3,2,188
180,2021,3,3,216
180,2021,3,4,949
180,2021,3,5,3844
180,2021,3,6,6817
180,2021,3,7,13344
180,2021,3,8,16128
180,2021,3,9,11159
180,2021,3,10,8314
180,2021,3,11,7771
180,2021,3,12,8311
180,2021,3,13,8931
180,2021,3,14,9989
180,2021,3,15,10211
180,2021,3,16,11419
180,2021,3,17,11795
180,2021,3,18,8211
180,2021,3,19,5684
180,2021,3,20,3455
180,2021,3,21,2201
180,2021,3,22,2002
180,2021,3,23,1494
180,2021,4,0,716
180,2021,4,1,248
180,2021,4,2,185
180,2021,4,3,250
180,2021,4,4,937
180,2021,4,5,3664
180,2021,4,6,6338
180,2021,4,7,12494
180,2021,4,8,14939
180,2021,4,9,11033
180,2021,4,10,8263
180,2021,4,11,8025
180,2021,4,12,8337
180,2021,4,13,8924
180,2021,4,14,9703
180,2021,4,15,9934
180,2021,4,16,11271
180,2021,4,17,11600
180,2021,4,18,8554
180,2021,4,19,5747
180,2021,4,20,3796
180,2021,4,21,2442
180,2021,4,22,2193
180,2021,4,23,1765
180,2021,5,0,883
180,2021,5,1,291
180,2021,5,2,195
180,2021,5,3,261
180,2021,5,4,906
180,2021,5,5,3382
180,2021,5,6,5985
180,2021,5,7,11096
180,2021,5,8,12597
180,2021,5,9,10043
180,2021,5,10,8625
180,2021,5,11,8658
180,2021,5,12,9185
180,2021,5,13,10874
180,2021,5,14,10948
180,2021,5,15,10941
180,2021,5,16,11729
180,2021,5,17,12070
180,2021,5,18,9857
180,2021,5,19,7539
180,2021,5,20,4985
180,2021,5,21,3397
180,2021,5,22,2599
180,2021,5,23,2081
180,2021,6,0,1057
180,2021,6,1,420
180,2021,6,2,255
180,2021,6,3,239
180,2021,6,4,514
180,2021,6,5,1185
180,2021,6,6,1938
180,2021,6,7,2998
180,2021,6,8,4191
180,2021,6,9,5883
180,2021,6,10,7125
180,2021,6,11,8094
180,2021,6,12,8876
180,2021,6,13,9098
180,2021,6,14,9396
180,2021,6,15,8190
180,2021,6,16,7331
180,2021,6,17,6778
180,2021,6,18,6342
180,2021,6,19,5252
180,2021,6,20,4083
180,2021,6,21,2965
180,2021,6,22,2490
180,2021,6,23,2213
180,2022,0,0,1402
180,2022,0,1,711
180,2022,0,2,384
180,2022,0,3,368
180,2022,0,4,486
180,2022,0,5,1072
180,2022,0,6,2154
180,2022,0,7,2863
180,2022,0,8,4595
180,2022,0,9,6708
180,2022,0,10,8831
180,2022,0,11,10169
180,2022,0,12,10052
180,2022,0,13,10101
180,2022,0,14,9121
180,2022,0,15,8092
180,2022,0,16,6823
180,2022,0,17,6638
180,2022,0,18,5975
180,2022,0,19,4196
180,2022,0,20,2854
180,2022,0,21,2230
180,2022,0,22,1813
180,2022,0,23,1324
180,2022,1,0,655
180,2022,1,1,301
180,2022,1,2,254
180,2022,1,3,348
180,2022,1,4,996
180,2022,1,5,3693
180,2022,1,6,8233
180,2022,1,7,17519
180,2022,1,8,21803
180,2022,1,9,14948
180,2022,1,10,10623
180,2022,1,11,9681
180,2022,1,12,9602
180,2022,1,13,9920
180,2022,1,14,10924
180,2022,1,15,11387
180,2022,1,16,11541
180,2022,1,17,11950
180,2022,1,18,9280
180,2022,1,19,5822
180,2022,1,20,3346
180,2022,1,21,2272
180,2022,1,22,1871
180,2022,1,23,1521
180,2022,2,0,735
180,2022,2,1,238
180,2022,2,2,278
180,2022,2,3,422
180,2022,2,4,1068
180,2022,2,5,3992
180,2022,2,6,9596
180,2022,2,7,20965
180,2022,2,8,28727
180,2022,2,9,19022
180,2022,2,10,12179
180,2022,2,11,10404
180,2022,2,12,9443
180,2022,2,13,10452
180,2022,2,14,11532
180,2022,2,15,12583
180,2022,2,16,12817
180,2022,2,17,13814
180,2022,2,18,10316
180,2022,2,19,6512
180,2022,2,20,3808
180,2022,2,21,2603
180,2022,2,22,2064
180,2022,2,23,1514
180,2022,3,0,632
180,2022,3,1,285
180,2022,3,2,248
180,2022,3,3,432
180,2022,3,4,1120
180,2022,3,5,4137
180,2022,3,6,9505
180,2022,3,7,21323
180,2022,3,8,29300
180,2022,3,9,19475
180,2022,3,10,12821
180,2022,3,11,10895
180,2022,3,12,10155
180,2022,3,13,11213
180,2022,3,14,12255
180,2022,3,15,12824
180,2022,3,16,12351
180,2022,3,17,13914
180,2022,3,18,10769
180,2022,3,19,6886
180,2022,3,20,3989
180,2022,3,21,2699
180,2022,3,22,2316
180,2022,3,23,1656
180,2022,4,0,702
180,2022,4,1,335
180,2022,4,2,269
180,2022,4,3,486
180,2022,4,4,1097
180,2022,4,5,3898
180,2022,4,6,9128
180,2022,4,7,20807
180,2022,4,8,27283
180,2022,4,9,19113
180,2022,4,10,12738
180,2022,4,11,11053
180,2022,4,12,10456
180,2022,4,13,11413
180,2022,4,14,12379
180,2022,4,15,13244
180,2022,4,16,13368
180,2022,4,17,14602
180,2022,4,18,12045
180,2022,4,19,7818
180,2022,4,20,4514
180,2022,4,21,3235
180,2022,4,22,2455
180,2022,4,23,1936
180,2022,5,0,866
180,2022,5,1,358
180,2022,5,2,274
180,2022,5,3,513
180,2022,5,4,1031
180,2022,5,5,3637
180,2022,5,6,8199
180,2022,5,7,17322
180,2022,5,8,20241
180,2022,5,9,15105
180,2022,5,10,12171
180,2022,5,11,11802
180,2022,5,12,12005
180,2022,5,13,13089
180,2022,5,14,12715
180,2022,5,15,13408
180,2022,5,16,13678
180,2022,5,17,14467
180,2022,5,18,12849
180,2022,5,19,9779
180,2022,5,20,6100
180,2022,5,21,4232
180,2022,5,22,3152
180,2022,5,23,2300
180,2022,6,0,1258
180,2022,6,1,653
180,2022,6,2,397
180,2022,6,3,444
180,2022,6,4,626
180,2022,6,5,1264
180,2022,6,6,2519
180,2022,6,7,3830
180,2022,6,8,5865
180,2022,6,9,8438
180,2022,6,10,10308
180,2022,6,11,11816
180,2022,6,12,12011
180,2022,6,13,11834
180,2022,6,14,11076
180,2022,6,15,9781
180,2022,6,16,8933
180,2022,6,17,9054
180,2022,6,18,8483
180,2022,6,19,7135
180,2022,6,20,5221
180,2022,6,21,3867
180,2022,6,22,3217
180,2022,6,23,2344
180,2023,0,0,1896
180,2023,0,1,1168
180,2023,0,2,662
180,2023,0,3,459
180,2023,0,4,615
180,2023,0,5,1243
180,2023,0,6,2588
180,2023,0,7,3376
180,2023,0,8,5403
180,2023,0,9,8269
180,2023,0,10,11134
180,2023,0,11,12552
180,2023,0,12,12280
180,2023,0,13,12217
180,2023,0,14,11566
180,2023,0,15,10064
180,2023,0,16,8581
180,2023,0,17,8398
180,2023,0,18,7285
180,2023,0,19,5160
180,2023,0,20,3693
180,2023,0,21,2855
180,2023,0,22,2409
180,2023,0,23,1442
180,2023,1,0,887
180,2023,1,1,403
180,2023,1,2,323
180,2023,1,3,437
180,2023,1,4,1012
180,2023,1,5,3628
180,2023,1,6,8669
180,2023,1,7,19354
180,2023,1,8,26174
180,2023,1,9,17087
180,2023,1,10,12082
180,2023,1,11,11125
180,2023,1,12,10743
180,2023,1,13,10659
180,2023,1,14,11824
180,2023,1,15,12813
180,2023,1,16,13689
180,2023,1,17,13544
180,2023,1,18,10650
180,2023,1,19,6762
180,2023,1,20,3813
180,2023,1,21,2563
180,2023,1,22,2073
180,2023,1,23,1573
180,2023,2,0,837
180,2023,2,1,353
180,2023,2,2,251
180,2023,2,3,502
180,2023,2,4,1120
180,2023,2,5,4039
180,2023,2,6,10022
180,2023,2,7,23407
